ID;Data;WIG20_MAX;WIG20_MIN;FTSE 100_Max;FTSE 100_Min;Dow Jones_Max;Dow Jones_Min;DAX_Max;DAX_Min;SMI_Max;SMI_Min;CAC40_Max;CAC40_Min;FTSE MIB_Max;FTSE MIB_Min;GBP/PLN_Max.;GBP/PLN_Min.;USD/PLN_Max.;USD/PLN_Min.;EUR/PLN_Max.;EUR/PLN_Min.;CHF/PLN_Max.;CHF/PLN_Min.
1786;09.03.2018;2380,48;2359,56;7225,28;7189,74;25336,33;25004,89;12407,98;12284,57;8943,83;8880,4;5293,08;5241,51;22778,84;22621,81;4,73;4,7;3,42;3,4;4,21;4,19;3,6;3,58
1787;12.03.2018;2380,12;2349,35;7254,87;7198,18;25449,15;25152,02;12454,96;12361,01;8982,9;8932,54;5302,42;5258,11;22906,63;22710,83;4,75;4,71;3,42;3,4;4,21;4,19;3,6;3,58
1788;13.03.2018;2355,06;2332,48;7224,13;7125,6;25376,4;24947,5;12459,9;12162,47;8993,88;8865,96;5311,66;5225,27;22871,82;22588,9;4,76;4,73;3,42;3,39;4,22;4,2;3,61;3,59
1789;14.03.2018;2354,45;2319,47;7176,51;7122,76;25130,12;24668,83;12322,89;12202,76;8939,05;8856,07;5272,72;5224,31;22786,94;22400,58;4,76;4,73;3,41;3,39;4,22;4,2;3,61;3,59
1790;15.03.2018;2324,41;2280,75;7162,58;7127,08;25053,87;24753,29;12378,39;12239,96;8897,01;8809,91;5274,94;5235,94;22736,28;22454,15;4,78;4,74;3,43;3,39;4,22;4,2;3,61;3,59
1791;16.03.2018;2291;2248,53;7187,27;7131,31;25031;24857,09;12454,02;12337,62;8905,66;8860,6;5299,23;5258,51;22938,06;22685,4;4,79;4,77;3,44;3,42;4,22;4,21;3,61;3,59
1792;19.03.2018;2278,69;2237,96;7164,19;7034,91;24893,69;24453,14;12369,77;12183,79;8882,65;8797,97;5265,44;5210,07;22874,19;22595,43;4,82;4,78;3,44;3,42;4,23;4,21;3,61;3,59
1793;20.03.2018;2322,94;2268,87;7081,5;7042,6;24803,61;24650,64;12320;12191,55;8847,48;8772,7;5255,1;5208,51;22836,53;22597,46;4,84;4,8;3,46;3,42;4,24;4,22;3,62;3,59
1794;21.03.2018;2329,54;2266,96;7065,66;7016,79;24977,65;24655,4;12344,09;12250,37;8862,58;8762,31;5257,24;5220,26;22858,16;22674,06;4,86;4,83;3,46;3,42;4,24;4,22;3,62;3,6
1795;22.03.2018;2265,16;2230,87;7038,97;6914,45;24526,01;23938,74;12267,17;12009,5;8747,96;8625,94;5231,17;5119,29;22830,41;22208,26;4,87;4,83;3,44;3,41;4,23;4,22;3,62;3,6
1796;23.03.2018;2270,45;2238,74;6952,82;6876,96;24108,47;23509,06;12001,78;11818,7;8639,34;8549,15;5128,71;5059,67;22366,65;21964,82;4,85;4,82;3,44;3,41;4,24;4,22;3,63;3,6
1797;26.03.2018;2283,33;2246,32;6958,47;6866,94;24232,3;23741,22;11984,5;11726,62;8668,01;8501,17;5126,99;5043,27;22354,47;21921,46;4,85;4,82;3,43;3,38;4,23;4,22;3,62;3,58
1798;27.03.2018;2238,85;2192,91;7042,37;6888,69;24446,22;23708,73;12042,78;11927,91;8660,71;8593,38;5149,05;5100,21;22394,18;22170,51;4,83;4,79;3,41;3,38;4,23;4,21;3,59;3,58
1799;28.03.2018;2227,06;2210,26;7044,74;6923,33;24092,47;23728,67;11961,16;11770,4;8756,12;8522,33;5130,44;5038,12;22331,36;21918,99;4,82;4,8;3,42;3,39;4,22;4,2;3,59;3,56
1800;29.03.2018;2249,4;2199,53;7109,93;7042,73;24314,3;23928,13;12151,31;11942,28;8780,02;8714,77;5194,98;5134,75;22556,9;22326,98;4,82;4,8;3,43;3,41;4,22;4,2;3,58;3,56
1801;03.04.2018;2238,25;2197,99;7064,98;6996,76;24044,35;23664,33;12069,48;11913,62;8691,12;8612,6;5171,62;5118,69;22560,99;22219,86;4,82;4,8;3,43;3,41;4,21;4,19;3,59;3,56
1802;04.04.2018;2247,25;2222,86;7046,26;6971,75;24308,96;23523,16;12011,12;11792,35;8629,02;8521,42;5163,63;5094,69;22538,41;22205,68;4,82;4,8;3,43;3,41;4,21;4,19;3,58;3,56
1803;05.04.2018;2268,22;2231,61;7199,5;7034,01;24622,26;24313,91;12322,37;12135,64;8742,6;8641,92;5280,61;5213,63;22976,65;22714,24;4,83;4,8;3,44;3,42;4,21;4,19;3,57;3,55
1804;06.04.2018;2288,2;2248,23;7214,02;7163,11;24434,4;23738,2;12290,03;12202,05;8726,58;8665,66;5282,72;5243,02;23000,43;22865,96;4,82;4,79;3,44;3,41;4,2;4,19;3,57;3,55
1805;09.04.2018;2287,35;2253,65;7209,68;7145,57;24373,18;23954,83;12371,11;12205,39;8746,27;8659,99;5289,72;5247,57;23126,92;22946,52;4,83;4,81;3,42;3,4;4,2;4,19;3,57;3,55
1806;10.04.2018;2287,53;2254,2;7266,75;7194,75;24511,35;24198,95;12428,9;12334,95;8756,85;8703,34;5312,88;5281,58;23193,97;23037,37;4,83;4,8;3,41;3,39;4,2;4,18;3,57;3,54
1807;11.04.2018;2310,67;2267,99;7270,28;7243,32;24366,57;24150,87;12381,53;12256,59;8749,3;8695,99;5303,32;5264,27;23206,03;22957,62;4,82;4,79;3,39;3,38;4,2;4,18;3,55;3,53
1808;12.04.2018;2321,97;2304,72;7266,64;7240,76;24592,12;24302,82;12434,24;12263,7;8786,56;8687,21;5309,97;5266,36;23331,44;23006,54;4,84;4,79;3,4;3,38;4,19;4,18;3,54;3,52
1809;13.04.2018;2313,96;2291,08;7274,99;7249,07;24646,45;24243,74;12523,97;12411,65;8797,83;8742,98;5339,05;5303,38;23432,77;23278,03;4,84;4,81;3,4;3,38;4,18;4,16;3,53;3,51
1810;16.04.2018;2310,61;2291,39;7265,83;7195,46;24675,36;24480,2;12487,04;12375,63;8771,04;8689,61;5322,41;5298,94;23411,14;23292,35;4,82;4,8;3,38;3,35;4,17;4,15;3,52;3,49
1811;17.04.2018;2316,06;2293,11;7240,41;7189,85;24858,97;24681,79;12614,25;12417,26;8832,06;8727,36;5370,23;5317,12;23674,2;23386,52;4,83;4,8;3,37;3,35;4,16;4,15;3,5;3,48
1812;18.04.2018;2341,94;2308,03;7325,59;7226,05;24832,54;24721,09;12640,25;12548,45;8901,12;8807,54;5381,74;5359,63;23801,67;23605,13;4,82;4,78;3,38;3,36;4,18;4,16;3,49;3,47
1813;19.04.2018;2334,22;2298,2;7340,73;7309,42;24762,48;24557,03;12595,61;12534,63;8872,94;8800,14;5397,84;5377,11;23822,58;23696,76;4,8;4,75;3,38;3,36;4,17;4,16;3,49;3,47
1814;20.04.2018;2309,34;2289,68;7368,17;7323,31;24678,07;24375,04;12585,37;12490,77;8842,12;8785,46;5425,79;5381,11;23950,53;23698,91;4,77;4,74;3,4;3,37;4,18;4,16;3,49;3,47
1815;23.04.2018;2315,26;2269,06;7404,11;7359,73;24536,89;24328,54;12588,23;12466,47;8807,37;8735,93;5440,84;5392,58;23982,52;23765,66;4,81;4,75;3,45;3,4;4,21;4,17;3,52;3,48
1816;24.04.2018;2276,97;2253,15;7439,58;7397,29;24579,94;23828,73;12647,16;12481,3;8837,32;8768,11;5446,7;5414,4;24073,69;23933,99;4,82;4,79;3,45;3,44;4,21;4,2;3,52;3,51
1817;25.04.2018;2284,31;2253,3;7427,13;7334,64;24146,34;23823,08;12484,78;12312,27;8795,87;8690,66;5442,32;5388,67;24023,78;23680,22;4,85;4,8;3,48;3,44;4,24;4,2;3,54;3,51
1818;26.04.2018;2291,15;2271,05;7421,43;7355;24402,46;24128,72;12503,22;12383,95;8836,84;8725,17;5460,01;5407,58;24039,63;23800,82;4,88;4,83;3,5;3,46;4,24;4,22;3,54;3,52
1819;27.04.2018;2298,23;2277,11;7507,12;7421,28;24359,38;24194,45;12627,71;12518,03;8849,51;8807,33;5483,19;5453,97;24048,31;23801,38;4,87;4,78;3,51;3,47;4,24;4,21;3,54;3,51
1820;30.04.2018;2306,05;2284,35;7546,16;7497,11;24498,23;24163,08;12622,93;12563,74;8900,6;8836,85;5521,44;5474,48;24012,83;23823,37;4,83;4,77;3,51;3,47;4,24;4,2;3,54;3,51
1821;02.05.2018;2280,5;2227,94;7572,98;7519,62;24185,52;23886,3;12827,54;12605,38;8900,54;8858,48;5538,73;5509,08;24305,64;23999,23;4,87;4,82;3,58;3,54;4,29;4,25;3,59;3,56
1822;04.05.2018;2251,42;2213,06;7570,22;7502,69;24333,35;23778,87;12819,6;12707,86;8905,86;8844,14;5516,05;5485,99;24335,02;24143,56;4,85;4,8;3,58;3,54;4,28;4,24;3,58;3,54
1823;07.05.2018;2236,4;2210,68;;;24479,45;24263,42;12961,05;12813,55;8979,56;8895,1;5532,12;5503,7;24544,26;24274,65;4,86;4,8;3,58;3,54;4,26;4,24;3,57;3,54
1824;08.05.2018;2282;2236,49;7598,51;7550,44;24412,34;24198,34;12933,67;12855,09;8970,67;8913,73;5529,15;5496,39;24512,3;23950,89;4,89;4,83;3,62;3,57;4,29;4,25;3,61;3,56
1825;09.05.2018;2311,55;2279,41;7662,52;7565,75;24586,48;24323,87;12962,52;12890,38;8984,1;8926,19;5535,24;5511,58;24419,35;24209,21;4,91;4,87;3,63;3,58;4,3;4,26;3,62;3,57
1826;10.05.2018;2329,36;2299,44;7706,87;7631,58;24794,99;24575,91;13034,21;12928,51;;;5547,2;5522,91;24329,05;23871,01;4,88;4,8;3,6;3,55;4,27;4,23;3,58;3,55
1827;11.05.2018;2333,07;2308,97;7728,89;7691,69;24868,65;24717,5;13033,3;12964;9002,15;8964,91;5544,74;5521,34;24171,43;23969,76;4,84;4,82;3,58;3,56;4,27;4,24;3,57;3,55
1828;14.05.2018;2311,71;2273,5;7727,96;7688,57;24994,19;24862,52;13015,1;12927,24;9025,88;8979,9;5542,21;5524,44;24221,47;23959,61;4,86;4,83;3,58;3,55;4,28;4,26;3,58;3,56
1829;15.05.2018;2278,96;2254,88;7752,02;7687,49;24809,55;24629,39;13006,34;12918,29;9016,29;8963,91;5563,36;5527,64;24359,66;24141,62;4,91;4,85;3,64;3,58;4,3;4,27;3,63;3,58
1830;16.05.2018;2280,22;2253,6;7745,53;7717,76;24801,19;24672,79;13030,76;12960,53;9002,8;8951,28;5570,96;5540,67;24220,63;23616,91;4,92;4,88;3,65;3,61;4,3;4,27;3,65;3,61
1831;17.05.2018;2268,61;2222,17;7788,23;7713,85;24839,49;24639,4;13114,63;12981,89;8988,33;8937,52;5621,92;5570,04;23985,03;23612,53;4,93;4,88;3,65;3,61;4,3;4,27;3,64;3,61
1832;18.05.2018;2272,61;2231,47;7791,41;7753,27;24774,97;24664,87;13133,19;13051,13;8982,87;8917,76;5643,15;5603,35;23920,97;23384,19;4,93;4,9;3,66;3,63;4,31;4,28;3,67;3,63
1833;21.05.2018;2269,15;2237,66;7868,12;7778,12;25086,49;24883,06;;;;;5657,44;5626,18;23427,55;22951,98;4,93;4,88;3,67;3,64;4,32;4,29;3,68;3,65
1834;22.05.2018;2242,19;2200,81;7903,5;7854,58;25064,99;24812,06;13204,31;13061,77;8978,43;8924,32;5653,09;5628,93;23298,45;23024,29;4,9;4,86;3,65;3,61;4,3;4,27;3,67;3,63
1835;23.05.2018;2241,43;2208,72;7877,45;7765,32;24889,46;24667,12;13148,05;12929,9;8903,22;8766,52;5626,02;5544,41;23061,29;22754,48;4,93;4,88;3,7;3,63;4,32;4,28;3,72;3,66
1836;24.05.2018;2226;2196,02;7803,45;7716,74;24877,36;24605,9;13006,44;12801,82;8841,02;8733,92;5598,65;5523,22;23141,84;22627;4,93;4,89;3,69;3,65;4,32;4,29;3,72;3,68
1837;25.05.2018;2232,88;2204,55;7753,32;7703,26;24824,22;24687,81;13002,47;12852,17;8834,96;8759,08;5592,16;5519,78;22827,57;22205,05;4,94;4,89;3,71;3,66;4,32;4,29;3,74;3,69
1838;28.05.2018;2208,65;2161,35;;;;;13040,63;12828,26;8817,73;8761,93;5577,38;5492,3;22855,69;21797,16;4,93;4,89;3,71;3,67;4,33;4,29;3,74;3,7
1839;29.05.2018;2186,58;2151,5;7730,28;7610,66;24635,18;24247,84;12803,29;12608,7;8735,41;8613,24;5480,18;5389,61;21665,53;21122,51;4,99;4,92;3,76;3,7;4,34;4,3;3,81;3,72
1840;30.05.2018;2190,26;2144,73;7689,57;7618,12;24714,48;24459,09;12783,76;12663,37;8654,57;8578,68;5434,24;5386,15;21870,3;21287,26;4,99;4,9;3,77;3,69;4,34;4,3;3,8;3,73
1841;01.06.2018;2221,05;2198,35;7746,73;7678,2;24673,6;24542,09;12800,45;12660,79;8645,34;8529,8;5482,56;5438,31;22416,47;22019,85;4,94;4,89;3,71;3,68;4,32;4,3;3,75;3,72
1842;04.06.2018;2255,95;2197,38;7772,12;7701,7;24859,37;24722,14;12846,26;12714,03;8667,83;8605,72;5501,48;5468,92;22380,75;21915,84;4,93;4,86;3,69;3,65;4,31;4,27;3,74;3,69
1843;05.06.2018;2266,11;2247,02;7744,46;7686,61;24838,78;24710,82;12925,24;12753,3;8631,87;8538,31;5512,82;5460,95;22194,83;21750,15;4,92;4,86;3,68;3,64;4,29;4,27;3,73;3,69
1844;06.06.2018;2287,02;2260,17;7730,48;7671,62;25146,46;24854,14;12872,9;12729,23;8567,58;8470,15;5480,31;5419,94;21877,18;21411,98;4,9;4,85;3,65;3,62;4,29;4,26;3,71;3,67
1845;07.06.2018;2260,53;2244,42;7756,66;7698,15;25326,09;25164,48;12914,85;12760,54;8612,88;8514,03;5500,32;5440,66;22072,99;21689,65;4,87;4,82;3,63;3,6;4,28;4,26;3,7;3,66
1846;08.06.2018;2266,29;2229,68;7714,32;7637,52;25325,63;25165,7;12795,64;12610,68;8549,05;8456,51;5458,85;5405,36;21660,83;21298,04;4,9;4,86;3,66;3,62;4,3;4,27;3,72;3,68
1847;11.06.2018;2256,63;2235,84;7756,02;7681,07;25402,83;25290,2;12861,95;12751,66;8624,62;8567,52;5480,42;5451,13;22139,31;21740,13;4,88;4,83;3,64;3,61;4,28;4,26;3,69;3,66
1848;12.06.2018;2256,86;2227,14;7762,77;7701,33;25364,37;25247,04;12948,52;12816,07;8659,19;8604,91;5496,47;5448,7;22339,66;21998,17;4,88;4,84;3,65;3,62;4,29;4,26;3,7;3,67
1849;13.06.2018;2247,99;2219,84;7746,7;7677,17;25362,07;25191,42;12905,67;12781,23;8657,94;8618,36;5474,01;5447,9;22363,72;22114,99;4,88;4,84;3,65;3,62;4,29;4,26;3,7;3,67
1850;14.06.2018;2245,12;2203,01;7793,45;7650,16;25332,5;25138,6;13135,97;12800,66;8694,63;8564,33;5543,29;5408,3;22516,62;21978,04;4,92;4,84;3,71;3,61;4,29;4,26;3,72;3,66
1851;15.06.2018;2209,5;2146,34;7781;7633,91;25130,82;24894,38;13170,05;13010,54;8697,07;8632,17;5560,62;5501,88;22508,3;22162,56;4,92;4,89;3,72;3,68;4,29;4,27;3,72;3,69
1852;18.06.2018;2137,66;2108,1;7645,47;7601,6;25003,1;24825,77;12982,92;12784,48;8621,82;8488,36;5491,84;5418,48;22198,97;21948,77;4,91;4,89;3,71;3,69;4,31;4,28;3,73;3,7
1853;19.06.2018;2176,46;2126,96;7631,33;7548,84;24763,59;24567,75;12708,71;12594,51;8471,87;8424,04;5398,04;5366,05;22172,12;21717,3;4,93;4,89;3,74;3,7;4,32;4,3;3,76;3,72
1854;20.06.2018;2167,56;2127,92;7705,2;7603,85;24804,76;24628,39;12760,2;12670,78;8588,38;8500,8;5418,2;5372,04;22325,38;22107,38;4,92;4,89;3,74;3,71;4,32;4,3;3,75;3,73
1855;21.06.2018;2174,15;2155,02;7670,78;7548,12;24639,21;24406,63;12719,45;12472,98;8598,86;8454,67;5396,47;5302,09;22234,76;21637,88;4,96;4,91;3,76;3,72;4,34;4,31;3,77;3,74
1856;22.06.2018;2177,65;2149,03;7689,44;7556,2;24663,18;24526,97;12579,72;12486,26;8616,56;8468,57;5389,32;5327,03;21957,94;21724,61;4,95;4,91;3,73;3,69;4,33;4,31;3,77;3,73
1857;25.06.2018;2174,11;2151,81;7682,27;7508,32;24463,73;24084,39;12518,89;12270,33;8573,7;8453,4;5362,33;5283,86;21762,44;21355,19;4,94;4,91;3,73;3,7;4,35;4,32;3,77;3,74
1858;26.06.2018;2154,87;2129,8;7564,05;7509,84;24384,21;24241,22;12355,86;12188,5;8492,74;8438,89;5315,56;5281,29;21579,8;21320,56;4,94;4,91;3,73;3,7;4,35;4,33;3,77;3,75
1859;27.06.2018;2141,71;2096,93;7633,92;7512,03;24569,02;24115,82;12439,91;12124,87;8551,14;8372,9;5371,58;5246,41;21726,9;21157,47;4,95;4,9;3,77;3,71;4,36;4,33;3,78;3,75
1860;28.06.2018;2135,47;2111,05;7632,17;7576,01;24308,16;23997,21;12375,37;12104,41;8513,66;8410,92;5341,09;5250,22;21626,13;21294,71;4,95;4,92;3,78;3,76;4,37;4,35;3,79;3,77
1861;29.06.2018;2125,11;2097,76;7706,64;7615,63;24509,52;24269,71;12382,87;12260,91;8616,15;8542,98;5357,95;5318,47;21843,47;21586,79;4,95;4,9;3,78;3,73;4,38;4,35;3,79;3,76
1862;02.07.2018;2162,03;2123,69;7636,93;7540,71;24319,42;24077,56;12301,93;12132,72;8561,64;8507,6;5293,4;5242,64;21534,08;21168,66;4,99;4,93;3,8;3,73;4,42;4,35;3,82;3,76
1863;03.07.2018;2182,51;2156,39;7632,12;7544,98;24444,88;24150,85;12428,14;12278,39;8645,67;8542,51;5336,2;5284,13;21825,08;21459,4;4,99;4,95;3,79;3,76;4,41;4,39;3,81;3,79
1864;04.07.2018;2184,32;2154,51;7593,29;7560,81;;;12350,68;12284,56;8667,11;8603,17;5333,22;5307,2;21774,83;21659,64;4,99;4,96;3,78;3,75;4,41;4,37;3,81;3,78
1865;05.07.2018;2165,15;2148,83;7624,82;7572,69;24372,8;24177,44;12516,51;12361,86;8723,97;8653,44;5391,57;5324,52;22040,25;21766,65;4,98;4,91;3,76;3,71;4,39;4,35;3,79;3,74
1866;06.07.2018;2174,69;2141,14;7631,19;7569,7;24520,29;24281,47;12508,08;12426,4;8703,87;8650;5393,46;5345,46;22010,28;21812,48;4,94;4,91;3,73;3,7;4,38;4,35;3,76;3,74
1867;09.07.2018;2194,86;2144,66;7697,46;7617,7;24796,52;24518,43;12559,97;12490,4;8766,58;8714,32;5418,95;5384,6;22090,27;21955,01;4,95;4,85;3,71;3,66;4,36;4,31;3,75;3,7
1868;10.07.2018;2171,87;2150,88;7715,07;7677,06;24945,38;24806,97;12639,79;12530,71;8795,26;8749,02;5437,05;5404,9;22193,79;21912,24;4,91;4,86;3,7;3,66;4,34;4,31;3,73;3,69
1869;11.07.2018;2169,94;2157,49;7692,04;7578,18;24815,16;24663,82;12514,75;12398,47;8712,76;8648,72;5396,7;5353,93;21906,63;21668,68;4,92;4,87;3,73;3,67;4,35;4,31;3,74;3,7
1870;12.07.2018;2173,75;2147,66;7662,96;7591,96;24939,97;24802,9;12505,2;12408,63;8820,81;8687,35;5406,48;5349,48;21836,25;21579,53;4,92;4,88;3,72;3,69;4,35;4,31;3,74;3,68
1871;13.07.2018;2165,93;2133,98;7716,24;7651,33;25043,21;24890,06;12583,79;12499,3;8867,15;8824,61;5439,56;5418,17;21962,24;21809,31;4,89;4,87;3,73;3,69;4,33;4,31;3,71;3,68
1872;16.07.2018;2154,62;2132,06;7667,71;7564,96;25072,41;24979,64;12604,24;12506,99;8872,18;8816,55;5439,66;5404,52;22071,5;21822,96;4,89;4,86;3,7;3,67;4,32;4,3;3,69;3,68
1873;17.07.2018;2167,04;2140,81;7641,1;7581,83;25155,39;24989,61;12688,5;12522,05;8839,99;8782,22;5426,78;5383;21995,76;21740,52;4,87;4,82;3,69;3,66;4,31;4,29;3,7;3,68
1874;18.07.2018;2150,64;2127,36;7685,68;7625,75;25215,32;25101,12;12778,96;12715,52;8943,24;8873,03;5459,72;5438,31;22065,97;21905,81;4,85;4,82;3,72;3,68;4,31;4,29;3,71;3,68
1875;19.07.2018;2182,92;2138,68;7702,85;7660,02;25154,17;25052,62;12759,42;12658,37;8978,91;8914,67;5444,19;5409,77;22066,72;21808,35;4,86;4,83;3,74;3,7;4,35;4,31;3,74;3,7
1876;20.07.2018;2213,88;2184,77;7705,8;7631,66;25124,1;24986,35;12706,84;12469,5;8991,69;8918,29;5424,37;5342,3;21854,74;21594,28;4,87;4,82;3,74;3,68;4,35;4,31;3,74;3,7
1877;23.07.2018;2249,28;2209,65;7678,79;7621,75;25081,45;24983,33;12565,12;12489,33;8974,04;8920,73;5385,83;5358,82;21778,4;21535,44;4,86;4,79;3,71;3,68;4,33;4,32;3,73;3,71
1878;24.07.2018;2268,2;2236,63;7740,64;7648,59;25286,62;25092,43;12755,27;12585,91;9026,18;8947,36;5453,05;5389,77;21904,06;21722,53;4,87;4,82;3,72;3,67;4,34;4,29;3,74;3,69
1879;25.07.2018;2309,86;2263,96;7710,25;7640,59;25432,87;25113,55;12695,12;12538,12;9023,12;8987,22;5452,25;5413,66;21936,55;21546,05;4,86;4,83;3,69;3,66;4,31;4,29;3,72;3,69
1880;26.07.2018;2309,18;2285,08;7684,72;7640,94;25587,24;25463,16;12827,71;12701,56;9155,19;9098,16;5480,55;5435,27;21872,68;21692,12;4,84;4,81;3,69;3,65;4,31;4,28;3,71;3,68
1881;27.07.2018;2327,77;2281,26;7717,22;7663,16;25580,22;25370,07;12886,83;12815,12;9184,82;9142,19;5514,4;5475,77;21970,46;21832,12;4,84;4,81;3,7;3,67;4,3;4,27;3,71;3,69
1882;30.07.2018;2327,2;2294,9;7718,06;7659,91;25500,16;25287,38;12848,95;12798,2;9195,79;9143,79;5507,48;5482,24;21969,85;21853,97;4,84;4,79;3,69;3,64;4,3;4,27;3,71;3,68
1883;31.07.2018;2315,48;2278,54;7782,9;7695,76;25490,98;25345,21;12860,59;12739,83;9199,92;9150,74;5529,03;5477,81;22243,62;21930,39;4,81;4,78;3,66;3,64;4,28;4,27;3,7;3,69
1884;01.08.2018;2309,85;2278,44;7751,1;7634,66;25488,8;25278,32;12833,11;12706,34;;;5531,58;5495,79;22224,46;21791,45;4,81;4,78;3,67;3,65;4,29;4,26;3,7;3,68
1885;02.08.2018;2301,97;2277,56;7652,91;7549,34;25360,48;25120,07;12619,6;12493,2;9165,25;9116,14;5483,74;5445,91;21677,74;21322,5;4,83;4,79;3,69;3,65;4,29;4,26;3,71;3,68
1886;03.08.2018;2295,82;2267,3;7665,16;7575,93;25467,9;25325,17;12644,52;12561,62;9174,26;9127,16;5491,78;5459,27;21694,03;21324,05;4,81;4,77;3,7;3,66;4,28;4,25;3,72;3,69
1887;06.08.2018;2309,59;2291,68;7681,86;7636,6;25540,02;25381,38;12715,78;12538,35;9197,83;9125,74;5501,54;5456,51;21638,39;21466,26;4,8;4,76;3,71;3,68;4,28;4,25;3,72;3,69
1888;07.08.2018;2331,79;2301,11;7752,08;7663,2;25692,72;25551,65;12738,53;12646,16;9213,21;9151,86;5539,41;5490,08;21887,01;21657,15;4,78;4,74;3,69;3,66;4,26;4,25;3,7;3,68
1889;08.08.2018;2324,73;2292,39;7790,17;7707,3;25634,11;25557,48;12704,58;12586,23;9192,07;9139,71;5530,02;5497,1;21949,98;21760,92;4,75;4,72;3,68;3,66;4,27;4,25;3,7;3,68
1890;09.08.2018;2308,65;2247,15;7776,77;7714,52;25613,31;25492,69;12696,52;12577,34;9165,93;9128,03;5502,42;5468,64;21809,45;21580,06;4,77;4,72;3,71;3,67;4,28;4,26;3,74;3,7
1891;10.08.2018;2271,34;2230,73;7741,77;7657,72;25401,19;25222,88;12585,83;12390,4;9115,63;9017,11;5466,67;5391,01;21447,88;20967,77;4,82;4,76;3,78;3,71;4,31;4,27;3,8;3,73
1892;13.08.2018;2285,87;2252,28;7667,33;7614,48;25381,39;25153,93;12396,86;12323,2;9027,91;8960,77;5428,91;5385,19;21059,6;20768,86;4,84;4,79;3,8;3,75;4,33;4,28;3,82;3,77
1893;14.08.2018;2268,24;2244,42;7665,24;7599,66;25339,51;25201,87;12461,82;12294,9;9070,41;8966,61;5447,93;5392,39;21138,66;20860,74;4,84;4,8;3,8;3,75;4,31;4,29;3,82;3,78
1894;16.08.2018;2265,39;2217,74;7565,18;7497,87;25607,34;25294,97;12251,4;12168,92;9002,14;8950,14;5354,95;5307,16;20902,61;20469,6;4,84;4,8;3,81;3,77;4,33;4,3;3,84;3,79
1895;17.08.2018;2243,71;2225,55;7577,68;7514,26;25728,16;25521,66;12244,67;12135,64;9029,14;8961,17;5366,56;5313,99;20573,07;20236,27;4,82;4,78;3,8;3,75;4,32;4,29;3,81;3,77
1896;20.08.2018;2286,19;2241,25;7616,15;7558,59;25790,17;25716,41;12373,36;12245,56;9072,43;9010,93;5397,78;5356,32;20560,41;20365,91;4,82;4,78;3,78;3,75;4,32;4,29;3,8;3,77
1897;21.08.2018;2308,85;2272,72;7601,65;7557,34;25888,82;25784,9;12432,66;12316,35;9101,41;9025,45;5427,26;5367,38;20832,04;20452,18;4,81;4,77;3,75;3,69;4,32;4,28;3,8;3,75
1898;22.08.2018;2331,93;2285,59;7607,23;7531,24;25836,16;25722,43;12438,66;12345,32;9077,04;9029,74;5431,52;5401,43;20831,81;20666,27;4,79;4,75;3,72;3,68;4,3;4,27;3,78;3,74
1899;23.08.2018;2322,94;2308,45;7602,1;7560,85;25762,56;25608,02;12411,01;12353,55;9074,36;9034,31;5436,72;5415,43;20734,2;20548,11;4,78;4,75;3,72;3,68;4,29;4,27;3,78;3,74
1900;24.08.2018;2372,83;2318,85;7587,19;7557,67;25826,05;25688,58;12444,35;12344,45;9075,88;9019,37;5449,75;5421,21;20774,91;20627,75;4,77;4,72;3,72;3,67;4,29;4,27;3,77;3,74
1901;27.08.2018;2395,77;2361,78;;;26067,57;25882,71;12562,37;12429,34;9108,2;9045,08;5487,45;5448,49;20801,08;20582,91;4,74;4,71;3,69;3,65;4,28;4,26;3,75;3,73
1902;28.08.2018;2390,36;2375,47;7636,72;7577,49;26122,24;26037,85;12597,02;12527,42;9115,25;9057,61;5506,76;5477,35;20843,77;20550;4,72;4,69;3,66;3,64;4,28;4,27;3,74;3,73
1903;29.08.2018;2387,65;2352,67;7635,74;7545,08;26167,94;26035,3;12569,06;12499,53;9088,39;9043,4;5504,32;5476,27;20760,07;20513,1;4,78;4,7;3,68;3,65;4,29;4,27;3,78;3,73
1904;30.08.2018;2352,7;2333,37;7563,21;7497,54;26104,37;25934,8;12529,3;12400,12;9065,53;9005,76;5498,77;5467,12;20781,27;20495,1;4,81;4,77;3,69;3,66;4,31;4,28;3,81;3,77
1905;31.08.2018;2370,82;2337,21;7516,46;7428,67;26028,83;25879,77;12426,86;12348,91;9012,08;8964,71;5471,05;5403,16;20519,38;20243,64;4,81;4,77;3,71;3,67;4,31;4,28;3,83;3,8
1906;03.09.2018;2377,02;2312,13;7516,06;7432,18;;;12358,17;12300,47;9003,47;8962,41;5417,46;5387,21;20413,68;20253,27;4,83;4,75;3,72;3,69;4,32;4,28;3,84;3,8
1907;04.09.2018;2325,39;2295,51;7535,12;7437,65;25971,77;25805,95;12402,87;12162,71;9047,66;8905,86;5428,22;5322,77;20649,71;20376,87;4,8;4,75;3,74;3,69;4,32;4,29;3,83;3,81
1908;05.09.2018;2313,51;2290,73;7457,86;7357,98;26011,22;25871,04;12167,36;12035,76;8933,3;8868,86;5324;5259,98;20876,52;20500,76;4,83;4,78;3,74;3,71;4,34;4,31;3,84;3,81
