ID;Data;WIG20_MAX_dif;WIG20_MAX;WIG20_MIN;FTSE 100_Max_dif;FTSE 100_Max;FTSE 100_Min_dif;FTSE 100_Min;Dow Jones_Max_dif;Dow Jones_Max;Dow Jones_Min_dif;Dow Jones_Min;DAX_Max_dif;DAX_Max;DAX_Min_dif;DAX_Min;SMI_Max_dif;SMI_Max;SMI_Min_dif;SMI_Min;CAC40_Max_dif;CAC40_Max;CAC40_Min_dif;CAC40_Min;FTSE MIB_Max_dif;FTSE MIB_Max;FTSE MIB_Min_dif;FTSE MIB_Min;GBP/PLN_Max_dif;GBP/PLN_Max;GBP/PLN_Min_dif;GBP/PLN_Min;USD/PLN_Max_dif;USD/PLN_Max;USD/PLN_Min_dif;USD/PLN_Min;EUR/PLN_Max_dif;EUR/PLN_Max;EUR/PLN_Min_dif;EUR/PLN_Min;CHF/PLN_Max_dif;CHF/PLN_Max;CHF/PLN_Min_dif;CHF/PLN_Min;
2373;22.07.2020;-4,16;1842,84;1817,78;-44,72;6270,96;-56,45;6197,45;9,86;27035,24;27,97;26794,19;-115,98;13197,92;-80,24;13067,06;-87,34;10447,99;-45,85;10375,98;-73,69;5099,29;-68,94;5028,48;-336,37;20797,06;-194,57;20508,51;-0,03;4,91;-0,06;4,84;-0,04;3,86;-0,03;3,81;-0,01;4,45;-0,02;4,41;-0,01;4,14;-0,02;4,09;
2374;23.07.2020;-32,19;1810,65;1790,53;2,67;6273,63;5,45;6202,9;-61,39;26973,85;-234,15;26560,04;19,81;13217,73;5,76;13072,82;29,49;10477,48;-8,34;10367,64;-15,32;5083,97;-9,27;5019,21;-107,66;20689,4;-145,58;20362,93;-0,04;4,87;-0,01;4,83;-0,03;3,83;-0,02;3,79;-0,02;4,43;-0,01;4,4;-0,02;4,12;0,00;4,09;
2375;24.07.2020;23,15;1833,8;1805,84;-62,19;6211,44;-103,84;6099,06;-348,15;26625,7;-157,18;26402,86;-282,23;12935,5;-260,80;12812,02;-204,20;10273,28;-186,34;10181,3;-101,85;4982,12;-93,80;4925,41;-448,88;20240,52;-402,74;19960,19;-0,01;4,86;0,00;4,83;-0,02;3,81;-0,01;3,78;-0,01;4,42;0,00;4,4;0,00;4,12;0,00;4,09;
2376;27.07.2020;7,66;1841,46;1806,06;-83,82;6127,62;-12,42;6086,64;-0,24;26625,46;24,06;26426,92;-26,84;12908,66;-0,58;12811,44;23,95;10297,23;-7,02;10174,28;-24,35;4957,77;-2,22;4923,19;-77,74;20162,78;-46,57;19913,62;-0,01;4,85;-0,03;4,8;-0,02;3,79;-0,05;3,73;-0,01;4,41;-0,01;4,39;-0,01;4,11;-0,04;4,05;
2377;28.07.2020;-13,22;1828,24;1804,21;22,24;6149,86;-2,99;6083,65;-68,62;26556,84;-65,21;26361,71;27,35;12936,01;-64,98;12746,46;22,97;10320,2;48,61;10222,89;-7,76;4950,01;-29,56;4893,63;-43,20;20119,58;-215,45;19698,17;0,03;4,88;0,00;4,8;-0,02;3,77;0,00;3,73;0,01;4,42;0,00;4,39;0,00;4,11;0,00;4,05;
2378;29.07.2020;-1,07;1827,17;1762,74;5,20;6155,06;33,07;6116,72;45,61;26602,45;13,68;26375,39;-71,62;12864,39;43,51;12789,97;-24,68;10295,52;19,51;10242,4;28,49;4978,5;51,95;4945,58;-146,26;19973,32;20,85;19719,02;0,02;4,9;0,05;4,85;0,01;3,78;0,00;3,73;0,01;4,43;0,01;4,4;0,01;4,12;0,04;4,09;
2379;30.07.2020;-34,04;1793,13;1765,42;-9,23;6145,83;-192,02;5924,7;-227,52;26374,93;-383,11;25992,28;-95,68;12768,71;-536,05;12253,92;-21,48;10274,04;-234,55;10007,85;-26,12;4952,38;-144,56;4801,02;2,54;19975,86;-602,95;19116,07;0,00;4,9;0,00;4,85;-0,02;3,76;-0,01;3,72;-0,01;4,42;0,00;4,4;0,00;4,12;0,00;4,09;
2380;31.07.2020;22,37;1815,5;1768,56;-99,50;6046,33;-26,94;5897,76;65,09;26440,02;21,31;26013,59;-243,96;12524,75;59,44;12313,36;-74,42;10199,62;-22,86;9984,99;-49,48;4902,9;-17,33;4783,69;-443,75;19532,11;-30,31;19085,76;0,02;4,92;0,01;4,86;0,00;3,76;-0,02;3,7;0,00;4,42;0,00;4,4;-0,01;4,11;-0,01;4,08;
2381;03.08.2020;15,67;1831,17;1804,3;-7,57;6038,76;-40,70;5857,06;267,24;26707,26;520,79;26534,38;173,81;12698,56;52,25;12365,61;80,18;10279,8;14,56;9999,55;-3,38;4899,52;-20,09;4763,6;-129,90;19402,21;-136,95;18948,81;0,01;4,93;0,03;4,89;0,02;3,78;0,04;3,74;0,01;4,43;0,01;4,41;0,01;4,12;-0,01;4,07;
2382;04.08.2020;13,03;1844,2;1819,96;17,71;6056,47;129,71;5986,77;125,46;26832,72;63,44;26597,82;70,02;12768,58;162,46;12528,07;-22,88;10256,92;107,74;10107,29;21,28;4920,8;93,05;4856,65;255,39;19657,6;428,61;19377,42;-0,02;4,91;-0,02;4,87;-0,02;3,76;-0,02;3,72;-0,01;4,42;-0,02;4,39;-0,02;4,1;0,00;4,07;
2383;05.08.2020;-2,52;1841,68;1810,63;55,03;6111,5;49,23;6036;388,95;27221,67;326,96;26924,78;-11,55;12757,03;104,92;12632,99;-36,06;10220,86;-9,42;10097,87;33,80;4954,6;50,76;4907,41;238,67;19896,27;264,34;19641,76;-0,03;4,88;-0,01;4,86;-0,03;3,73;-0,03;3,69;-0,01;4,41;0,00;4,39;-0,01;4,09;0,00;4,07;
2384;06.08.2020;-17,39;1824,29;1809,07;-6,78;6104,72;-55,56;5980,44;172,43;27394,1;220,47;27145,25;42,18;12799,21;-113,14;12519,85;-70,96;10149,9;-82,41;10015,46;-2,74;4951,86;-46,43;4860,98;-62,06;19834,21;-289,16;19352,6;0,03;4,91;0,00;4,86;0,00;3,73;0,00;3,69;0,01;4,42;0,00;4,39;0,01;4,1;0,00;4,07;
2385;07.08.2020;8,36;1832,65;1812,95;-58,70;6046,02;16,29;5996,73;62,14;27456,24;78,30;27223,55;-107,55;12691,66;-2,41;12517,44;-22,97;10126,93;23,60;10039,06;-55,65;4896,21;-17,08;4843,9;-269,86;19564,35;-101,58;19251,02;0,00;4,91;0,01;4,87;0,02;3,75;0,02;3,71;0,01;4,43;0,01;4,4;0,01;4,11;0,00;4,07;
2386;10.08.2020;25,30;1857,95;1822,13;53,46;6099,48;31,76;6028,49;347,62;27803,86;264,66;27488,21;61,46;12753,12;88,38;12605,82;17,18;10144,11;22,13;10061,19;41,42;4937,63;34,68;4878,58;103,69;19668,04;203,45;19454,47;-0,01;4,9;0,01;4,88;0,00;3,75;0,02;3,73;-0,01;4,42;0,00;4,4;0,00;4,11;0,01;4,08;
2387;11.08.2020;-1,11;1856,84;1839,14;106,52;6206;22,10;6050,59;351,02;28154,88;136,30;27624,51;293,01;13046,13;196,24;12802,06;69,36;10213,47;47,91;10109,1;114,49;5052,12;70,47;4949,05;625,71;20293,75;395,78;19850,25;0,01;4,91;0,01;4,89;0,01;3,76;0,00;3,73;-0,01;4,41;-0,01;4,39;-0,01;4,1;0,00;4,08;
2388;12.08.2020;24,62;1881,46;1854,78;91,20;6297,2;101,05;6151,64;-110,99;28043,89;218,81;27843,32;54,99;13101,12;77,05;12879,11;77,40;10290,87;25,63;10134,73;44,41;5096,53;61,75;5010,8;169,59;20463,34;300,40;20150,65;0,00;4,91;-0,03;4,86;0,00;3,76;-0,01;3,72;0,01;4,42;0,00;4,39;0,00;4,1;0,00;4,08;
2389;13.08.2020;-23,99;1857,47;1840,77;-17,08;6280,12;33,98;6185,62;-57,79;27986,1;-53,54;27789,78;-25,87;13075,25;77,19;12956,3;12,15;10303,02;108,54;10243,27;-17,51;5079,02;26,75;5037,55;8,29;20471,63;106,66;20257,31;-0,03;4,88;0,00;4,86;-0,02;3,74;-0,01;3,71;-0,01;4,41;0,00;4,39;0,00;4,1;-0,01;4,07;
2390;14.08.2020;8,47;1865,94;1844,3;-94,50;6185,62;-149,49;6036,13;-8,29;27977,81;-30,39;27759,39;-104,17;12971,08;-158,78;12797,52;-67,57;10235,45;-148,05;10095,22;-60,07;5018,95;-115,97;4921,58;-286,52;20185,11;-436,24;19821,07;0,01;4,89;-0,01;4,85;-0,01;3,73;0,00;3,71;0,00;4,41;0,00;4,39;0,00;4,1;0,01;4,08;
2391;17.08.2020;-6,83;1859,11;1837,2;-45,43;6140,19;25,33;6061,46;22,00;27999,81;57,01;27816,4;-10,24;12960,84;50,33;12847,85;-7,37;10228,08;25,19;10120,41;-23,40;4995,55;16,14;4937,72;-61,83;20123,28;31,49;19852,56;-0,02;4,87;0,00;4,85;-0,01;3,72;-0,01;3,7;0,00;4,41;-0,01;4,38;0,00;4,1;-0,01;4,07;
2392;18.08.2020;-11,27;1847,84;1831,01;22,47;6162,66;1,12;6062,58;-108,69;27891,12;-147,61;27668,79;92,00;13052,84;-40,85;12807;29,86;10257,94;22,05;10142,46;5,74;5001,29;-13,57;4924,15;35,95;20159,23;-129,98;19722,58;0,01;4,88;-0,01;4,84;-0,01;3,71;-0,04;3,66;0,00;4,41;-0,01;4,37;-0,01;4,09;-0,01;4,06;
2393;19.08.2020;-18,32;1829,52;1811,88;-47,83;6114,83;-17,58;6045;29,30;27920,42;-21,12;27647,67;-72,14;12980,7;26,80;12833,8;52,07;10310,01;-3,15;10139,31;-24,06;4977,23;-6,62;4917,53;-103,83;20055,4;11,65;19734,23;0,02;4,9;0,01;4,85;0,01;3,72;0,00;3,66;0,00;4,41;0,00;4,37;-0,01;4,08;-0,02;4,04;
2394;20.08.2020;1,76;1831,28;1813,79;-2,85;6111,98;-35,39;6009,61;-138,96;27781,46;-121,42;27526,25;-89,56;12891,14;-78,28;12755,52;-33,42;10276,59;69,89;10209,2;-39,28;4937,95;-29,38;4888,15;-134,40;19921;-15,33;19718,9;-0,01;4,89;-0,01;4,84;0,01;3,73;0,03;3,69;0,00;4,41;0,01;4,38;0,00;4,08;0,01;4,05;
2395;21.08.2020;12,47;1843,75;1827,39;-75,47;6036,51;-60,81;5948,8;178,02;27959,48;160,53;27686,78;20,13;12911,27;-121,81;12633,71;9,63;10286,22;-39,54;10169,66;1,30;4939,25;-49,07;4839,08;-52,90;19868,1;-238,55;19480,35;0,02;4,91;0,04;4,88;0,02;3,75;0,00;3,69;0,01;4,42;0,00;4,38;0,03;4,11;0,01;4,06;
2396;24.08.2020;14,39;1858,14;1820,34;83,29;6119,8;53,09;6001,89;355,46;28314,94;354,97;28041,75;193,04;13104,31;290,99;12924,7;70,53;10356,75;111,28;10280,94;74,45;5013,7;109,63;4948,71;261,44;20129,54;406,98;19887,33;0,00;4,91;-0,02;4,86;0,00;3,75;0,02;3,71;0,00;4,42;0,01;4,39;0,00;4,11;0,02;4,08;
2397;25.08.2020;-9,37;1848,77;1815,16;53,68;6173,48;30,21;6032,1;85,80;28400,74;52,82;28094,57;117,51;13221,82;136,17;13060,87;-10,02;10346,73;-49,69;10231,25;59,91;5073,61;59,56;5008,27;238,13;20367,67;142,72;20030,05;-0,01;4,9;-0,01;4,85;-0,02;3,73;0,00;3,71;-0,01;4,41;-0,01;4,38;-0,01;4,1;-0,01;4,07;
2398;26.08.2020;6,07;1854,84;1833,9;-122,67;6050,81;-39,88;5992,22;-46,94;28353,8;59,34;28153,91;-29,50;13192,32;-50,34;13010,53;-25,41;10321,32;-29,12;10202,13;-23,51;5050,1;-30,33;4977,94;-230,38;20137,29;-101,60;19928,45;0,04;4,94;0,03;4,88;0,02;3,75;0,00;3,71;0,02;4,43;0,01;4,39;0,02;4,12;0,01;4,08;
2399;27.08.2020;-4,38;1850,46;1826,96;11,71;6062,52;7,77;5999,99;280,42;28634,22;210,02;28363,93;25,73;13218,05;76,84;13087,37;10,11;10331,43;38,33;10240,46;2,16;5052,26;27,52;5005,46;-3,99;20133,3;-81,07;19847,38;0,01;4,95;0,03;4,91;0,00;3,75;-0,01;3,7;-0,01;4,42;0,00;4,39;0,00;4,12;0,01;4,09;
2400;28.08.2020;-11,40;1839,06;1793,96;-29,48;6033,04;-37,53;5962,46;99,13;28733,35;124,05;28487,98;-70,81;13147,24;-136,11;12951,26;-77,03;10254,4;-93,31;10147,15;-20,73;5031,53;-34,82;4970,64;-141,74;19991,56;-160,48;19686,9;-0,01;4,94;-0,01;4,9;-0,01;3,74;-0,02;3,68;0,00;4,42;-0,01;4,38;-0,01;4,11;-0,02;4,07;
2401;31.08.2020;-31,29;1807,77;1768,12;;;;;-89,69;28643,66;-124,43;28363,55;0,95;13148,19;-27,50;12923,76;-9,38;10245,02;-14,34;10132,81;36,02;5067,55;-28,46;4942,18;89,69;20081,25;-70,58;19616,32;-0,01;4,93;0,00;4,9;-0,04;3,7;-0,02;3,66;-0,02;4,4;0,00;4,38;-0,02;4,09;0,00;4,07;
2402;01.09.2020;-10,97;1796,8;1777,15;;5972,52;;5824,04;15,60;28659,26;-72,83;28290,72;-20,91;13127,28;-73,46;12850,3;38,09;10283,11;21,57;10154,38;-73,99;4993,56;-49,35;4892,83;-210,58;19870,67;-181,58;19434,74;0,02;4,95;0,00;4,9;-0,01;3,69;0,00;3,66;0,00;4,4;0,00;4,38;-0,01;4,08;-0,03;4,04;
2403;02.09.2020;8,42;1805,22;1764,04;2,18;5974,7;38,01;5862,05;503,62;29162,88;422,81;28713,53;175,89;13303,17;211,87;13062,17;132,51;10415,62;100,22;10254,6;68,45;5062,01;66,81;4959,64;165,77;20036,44;237,69;19672,43;0,03;4,98;0,03;4,93;0,05;3,74;0,02;3,68;0,02;4,42;0,00;4,38;0,03;4,11;0,00;4,04;
2404;03.09.2020;-31,57;1773,65;1743,89;21,54;5996,24;-24,03;5838,02;36,47;29199,35;-638,77;28074,76;157,29;13460,46;-57,34;13004,83;95,51;10511,13;-58,76;10195,84;69,38;5131,39;22,70;4982,34;104,40;20140,84;-210,39;19462,04;0,01;4,99;0,03;4,96;0,02;3,76;0,04;3,72;0,03;4,45;0,03;4,41;0,02;4,13;0,04;4,08;
2405;04.09.2020;6,79;1780,44;1761,96;-92,08;5904,16;-59,62;5778,4;-659,60;28539,75;-410,08;27664,68;-333,38;13127,08;-251,14;12753,69;-201,58;10309,55;-103,86;10091,98;-62,51;5068,88;-53,55;4928,79;-359,88;19780,96;-207,12;19254,92;0,02;5,01;0,00;4,96;0,03;3,79;0,02;3,74;0,02;4,47;0,02;4,43;0,01;4,14;0,03;4,11;
2406;07.09.2020;0,60;1781,04;1720,07;42,77;5946,93;20,07;5798,47;;;;;-9,47;13117,61;167,23;12920,92;32,32;10341,87;112,44;10204,42;-4,24;5064,64;51,08;4979,87;-24,07;19756,89;225,19;19480,11;-0,01;5;-0,02;4,94;-0,01;3,78;0,01;3,75;0,00;4,47;0,00;4,43;0,00;4,14;-0,02;4,09;
2407;08.09.2020;-5,06;1775,98;1735,58;38,33;5985,26;70,40;5868,87;;27925,23;;27464,9;29,91;13147,52;-64,37;12856,55;0,59;10342,46;-53,98;10150,44;-3,04;5061,6;-44,49;4935,38;59,88;19816,77;-278,12;19201,99;-0,05;4,95;-0,04;4,9;0,01;3,79;0,00;3,75;-0,01;4,46;0,00;4,43;-0,01;4,13;0,00;4,09;
2408;09.09.2020;7,41;1783,39;1751,06;45,99;6031,25;54,56;5923,43;280,98;28206,21;239,64;27704,54;110,02;13257,54;116,91;12973,46;88,18;10430,64;123,91;10274,35;-3,25;5058,35;37,98;4973,36;-24,54;19792,23;162,24;19364,23;-0,03;4,92;-0,03;4,87;0,00;3,79;0,01;3,76;0,00;4,46;0,01;4,44;0,00;4,13;0,02;4,11;
2409;10.09.2020;-5,48;1777,91;1764,66;-2,49;6028,76;27,19;5950,62;-31,43;28174,78;-257,46;27447,08;40,17;13297,71;188,47;13161,93;-4,84;10425,8;59,18;10333,53;4,54;5062,89;32,48;5005,84;178,90;19971,13;327,53;19691,76;-0,01;4,91;-0,07;4,8;-0,01;3,78;-0,03;3,73;0,01;4,47;0,00;4,44;0,02;4,15;0,01;4,12;
2410;11.09.2020;9,99;1787,9;1757,93;28,93;6057,69;42,31;5992,93;-345,96;27828,82;1,07;27448,15;-42,24;13255,47;-44,47;13117,46;48,53;10474,33;22,75;10356,28;-9,26;5053,63;-7,98;4997,86;-95,27;19875,86;6,11;19697,87;-0,08;4,83;-0,01;4,79;-0,01;3,77;0,02;3,75;-0,01;4,46;0,00;4,44;0,00;4,15;0,00;4,12;
2411;14.09.2020;-23,52;1764,38;1737,55;22,33;6080,02;18,90;6011,83;257,24;28086,06;270,59;27718,74;83,67;13339,14;42,26;13159,72;20,53;10494,86;49,68;10405,96;33,89;5087,52;37,05;5034,91;91,71;19967,57;27,36;19725,23;0,01;4,84;0,01;4,8;-0,01;3,76;-0,01;3,74;0,00;4,46;0,00;4,44;-0,01;4,14;0,00;4,12;
2412;15.09.2020;-13,65;1750,73;1731,28;43,67;6123,69;14,34;6026,17;145,00;28231,06;212,71;27931,45;-76,33;13262,81;-21,52;13138,2;67,16;10562,02;46,95;10452,91;0,47;5087,99;0,19;5035,1;75,43;20043;-6,96;19718,27;0,01;4,85;0,00;4,8;0,00;3,76;-0,01;3,73;0,00;4,46;-0,01;4,43;0,01;4,15;-0,01;4,11;
2413;16.09.2020;-4,86;1745,87;1714,95;-4,45;6119,24;31,46;6057,63;133,71;28364,77;90,22;28021,67;14,42;13277,23;43,36;13181,56;18,36;10580,38;66,12;10519,03;3,53;5091,52;-5,54;5029,56;-9,90;20033,1;84,99;19803,26;0,04;4,89;0,03;4,83;0,01;3,77;0,01;3,74;0,00;4,46;0,01;4,44;0,00;4,15;0,02;4,13;
2414;17.09.2020;5,38;1751,25;1729,3;-40,76;6078,48;-58,94;5998,69;-307,98;28056,79;-373,74;27647,93;-31,36;13245,87;-145,62;13035,94;-36,03;10544,35;-80,42;10438,61;-38,20;5053,32;-33,91;4995,65;-222,56;19810,54;-173,25;19630,01;0,02;4,91;0,03;4,86;0,02;3,79;0,02;3,76;0,00;4,46;0,01;4,45;0,01;4,16;0,00;4,13;
2415;18.09.2020;2,25;1753,5;1682,26;-23,24;6055,24;7,59;6006,28;-110,10;27946,69;-159,96;27487,97;17,57;13263,44;80,31;13116,25;47,31;10591,66;69,70;10508,31;-11,99;5041,33;-17,47;4978,18;-20,69;19789,85;-119,74;19510,27;-0,02;4,89;0,00;4,86;-0,02;3,77;-0,01;3,75;0,01;4,47;0,00;4,45;-0,01;4,15;0,00;4,13;
2416;21.09.2020;-49,10;1704,4;1682,55;-48,19;6007,05;-227,04;5779,24;-461,98;27484,71;-772,82;26715,15;-264,54;12998,9;-611,09;12505,16;-96,17;10495,49;-231,81;10276,5;-91,57;4949,76;-198,97;4779,21;-350,14;19439,71;-731,99;18778,28;0,02;4,91;-0,01;4,85;0,07;3,84;0,00;3,75;0,03;4,5;0,00;4,45;0,04;4,19;-0,01;4,12;
2417;22.09.2020;7,87;1712,27;1684,92;-135,77;5871,28;15,30;5794,54;-151,62;27333,09;274,78;26989,93;-300,78;12698,12;87,81;12592,97;-91,94;10403,55;41,82;10318,32;-122,76;4827;-6,37;4772,84;-358,29;19081,42;24,65;18802,93;0,01;4,92;0,02;4,87;0,01;3,85;0,06;3,81;0,02;4,52;0,03;4,48;0,01;4,2;0,04;4,16;
2418;23.09.2020;-32,68;1679,59;1657,57;103,60;5974,88;34,92;5829,46;131,37;27464,46;-273,81;26716,12;132,58;12830,7;50,00;12642,97;36,19;10439,74;9,22;10327,54;44,45;4871,45;29,42;4802,26;150,57;19231,99;126,96;18929,89;0,02;4,94;0,00;4,87;0,03;3,88;0,02;3,83;0,00;4,52;0,00;4,48;0,00;4,2;0,00;4,16;
2419;24.09.2020;-1,08;1678,51;1658,33;-75,62;5899,26;-24,18;5805,28;-369,61;27094,85;-179,11;26537,01;-145,90;12684,8;-130,47;12512,5;-170,61;10269,13;-171,49;10156,05;-64,62;4806,83;-58,22;4744,04;-130,06;19101,93;-308,94;18620,95;0,05;4,99;0,05;4,92;0,04;3,92;0,03;3,86;0,04;4,56;0,03;4,51;0,03;4,23;0,02;4,18;
2420;25.09.2020;59,93;1738,44;1686,57;-55,54;5843,72;-33,79;5771,49;144,44;27239,29;98,37;26635,38;-62,03;12622,77;-170,92;12341,58;-20,06;10249,07;-37,97;10118,08;-48,78;4758,05;-77,78;4666,26;-163,63;18938,3;-75,03;18545,92;0,00;4,99;0,04;4,96;0,01;3,93;0,03;3,89;0,00;4,56;0,03;4,54;0,00;4,23;0,02;4,2;
2421;28.09.2020;-0,96;1737,48;1718,21;110,70;5954,42;71,18;5842,67;483,31;27722,6;726,76;27362,14;250,63;12873,4;318,57;12660,15;110,57;10359,64;143,35;10261,43;91,92;4849,97;121,92;4788,18;235,01;19173,31;356,68;18902,6;0,07;5,06;0,02;4,98;0,01;3,94;0,00;3,89;0,03;4,59;0,00;4,54;0,03;4,26;0,00;4,2;
2422;29.09.2020;-18,33;1719,15;1700,49;-26,49;5927,93;20,26;5862,93;-117,00;27605,6;-24,05;27338,09;-14,26;12859,14;78,15;12738,3;-74,71;10284,93;-45,01;10216,42;-3,34;4846,63;18,27;4806,45;48,82;19222,13;93,67;18996,27;0,01;5,07;-0,04;4,94;0,00;3,94;-0,04;3,85;0,01;4,6;-0,03;4,51;0,01;4,27;-0,02;4,18;
2423;30.09.2020;4,70;1723,85;1687,54;3,44;5931,37;-8,47;5854,46;420,73;28026,33;172,97;27511,06;10,82;12869,96;-39,88;12698,42;-17,96;10266,97;-46,64;10169,78;7,39;4854,02;-23,76;4782,69;-76,02;19146,11;-122,91;18873,36;-0,07;5;0,00;4,94;-0,05;3,89;0,00;3,85;-0,05;4,55;0,01;4,52;-0,06;4,21;0,00;4,18;
2424;01.10.2020;-19,27;1704,58;1675,2;-5,60;5925,77;-4,64;5849,82;15,13;28041,46;158,20;27669,26;-33,31;12836,65;-27,19;12671,23;45,40;10312,37;40,21;10209,99;17,81;4871,83;22,08;4804,77;124,81;19270,92;96,59;18969,95;0,00;5;-0,04;4,9;-0,02;3,87;-0,04;3,81;-0,01;4,54;-0,05;4,47;-0,01;4,2;-0,04;4,14;
2425;02.10.2020;34,59;1739,17;1710,14;-23,65;5902,12;-40,21;5809,61;-180,03;27861,43;-286,32;27382,94;-146,40;12690,25;-131,37;12539,86;-59,97;10252,4;-79,20;10130,79;-46,95;4824,88;-47,55;4757,22;-198,67;19072,25;-154,56;18815,39;-0,02;4,98;0,01;4,91;-0,02;3,85;0,00;3,81;-0,03;4,51;0,01;4,48;-0,02;4,18;0,01;4,15;
2426;05.10.2020;10,11;1749,28;1733,17;72,10;5974,22;92,51;5902,12;301,21;28162,64;442,48;27825,42;152,23;12842,48;187,89;12727,75;92,93;10345,33;142,57;10273,36;51,98;4876,86;85,04;4842,26;197,88;19270,13;275,39;19090,78;0,00;4,98;0,03;4,94;0,00;3,85;-0,01;3,8;0,00;4,51;0,00;4,48;0,01;4,19;0,01;4,16;
2427;06.10.2020;-8,10;1741,18;1715,75;-2,74;5971,48;1,28;5903,4;191,84;28354,48;-97,39;27728,03;123,61;12966,09;51,90;12779,65;-50,27;10295,06;-75,89;10197,47;48,85;4925,71;8,10;4850,36;249,94;19520,07;104,21;19194,99;-0,01;4,97;-0,03;4,91;-0,02;3,83;-0,01;3,79;-0,01;4,5;-0,01;4,47;-0,01;4,18;-0,01;4,15;
2428;07.10.2020;5,50;1746,68;1711,56;5,67;5977,15;25,76;5929,16;15,18;28369,66;243,33;27971,36;-7,07;12959,02;57,46;12837,11;-26,81;10268,25;-39,28;10158,19;-10,08;4915,63;14,90;4865,26;-46,72;19473,35;161,12;19356,11;-0,03;4,94;-0,02;4,89;0,00;3,83;0,01;3,8;0,00;4,5;0,00;4,47;-0,01;4,17;0,00;4,15;
2429;08.10.2020;-28,23;1718,45;1679,01;27,00;6004,15;0,25;5929,41;89,47;28459,13;294,20;28265,56;141,83;13100,85;119,53;12956,64;39,64;10307,89;37,43;10195,62;20,41;4936,04;11,84;4877,1;157,89;19631,24;105,85;19461,96;0,01;4,95;0,02;4,91;0,00;3,83;0,00;3,8;0,00;4,5;0,00;4,47;0,00;4,17;-0,01;4,14;
2430;09.10.2020;-11,15;1707,3;1681,87;36,32;6040,47;48,62;5978,03;217,16;28676,29;175,07;28440,63;-4,41;13096,44;53,34;13009,98;23,31;10331,2;81,29;10276,91;17,98;4954,02;40,96;4918,06;51,78;19683,02;13,73;19475,69;0,00;4,95;-0,02;4,89;-0,01;3,82;-0,03;3,77;0,00;4,5;-0,01;4,46;0,00;4,17;0,00;4,14;
2431;12.10.2020;-22,05;1685,25;1659,1;-3,39;6037,08;17,08;5995,11;281,61;28957,9;219,04;28659,67;55,36;13151,8;48,36;13058,34;59,20;10390,4;35,47;10312,38;44,49;4998,51;25,94;4944;81,72;19764,74;83,30;19558,99;0,02;4,97;0,03;4,92;-0,02;3,8;0,00;3,77;-0,01;4,49;-0,01;4,45;0,01;4,18;0,00;4,14;
2432;13.10.2020;6,39;1691,64;1657,9;-29,04;6008,04;-45,14;5949,97;-149,06;28808,84;-55,32;28604,35;-18,90;13132,9;-98,64;12959,7;16,61;10407,01;4,24;10316,62;-21,93;4976,58;-15,36;4928,64;-34,30;19730,44;-70,43;19488,56;0,01;4,98;0,00;4,92;0,03;3,83;0,00;3,77;0,01;4,5;0,00;4,45;0,01;4,19;0,01;4,15;
2433;14.10.2020;-31,00;1660,64;1625,1;1,77;6009,81;-23,48;5926,49;-16,28;28792,56;-142,62;28461,73;-66,46;13066,44;15,42;12975,12;-20,98;10386,03;-41,48;10275,14;-11,26;4965,32;-0,21;4928,43;7,89;19738,33;27,05;19515,61;0,03;5,01;0,00;4,92;0,03;3,86;0,05;3,82;0,02;4,52;0,03;4,48;0,03;4,22;0,02;4,17;
2434;15.10.2020;5,16;1665,8;1635,02;-74,75;5935,06;-140,29;5786,2;-256,71;28535,85;-280,19;28181,54;-226,89;12839,55;-375,30;12599,82;-212,25;10173,78;-242,67;10032,47;-84,01;4881,31;-119,85;4808,58;-353,53;19384,8;-558,31;18957,3;0,04;5,05;0,07;4,99;0,04;3,9;0,02;3,84;0,04;4,56;0,03;4,51;0,05;4,27;0,03;4,2;
2435;16.10.2020;15,94;1681,74;1640,82;-1,25;5933,81;46,32;5832,52;307,05;28842,9;389,18;28570,72;116,31;12955,86;133,24;12733,06;77,80;10251,58;78,78;10111,25;76,29;4957,6;67,18;4875,76;69,67;19454,47;79,56;19036,86;0,00;5,05;0,01;5;0,01;3,91;0,03;3,87;0,02;4,58;0,02;4,53;0,01;4,28;0,03;4,23;
2436;19.10.2020;-14,58;1667,16;1638,2;25,86;5959,67;39,43;5871,95;-130,97;28711,93;-431,32;28139,4;72,87;13028,73;87,20;12820,26;39,70;10291,28;72,17;10183,42;35,79;4993,39;5,70;4881,46;130,57;19585,04;272,96;19309,82;0,01;5,06;0,00;5;-0,02;3,89;0,00;3,87;0,00;4,58;0,00;4,53;-0,01;4,27;0,00;4,23;
2437;20.10.2020;-3,93;1663,23;1634,28;-44,20;5915,47;-10,14;5861,81;-136,90;28575,03;103,64;28243,04;-178,44;12850,29;-94,81;12725,45;-86,30;10204,98;-60,90;10122,52;-24,78;4968,61;33,03;4914,49;-16,88;19568,16;-64,46;19245,36;-0,01;5,05;-0,01;4,99;0,01;3,9;-0,02;3,85;0,01;4,59;0,03;4,56;0,02;4,29;0,02;4,25;
