ID;WIG20_MAX;WIG20_MIN;FTSE 100_Max;FTSE 100_Min;Dow Jones_Max;Dow Jones_Min;DAX_Max;DAX_Min;SMI_Max;SMI_Min;CAC40_Max;CAC40_Min;FTSE MIB_Max;FTSE MIB_Min;GBP/PLN_Max;GBP/PLN_Min;USD/PLN_Max;USD/PLN_Min;EUR/PLN_Max;EUR/PLN_Min;CHF/PLN_Max;CHF/PLN_Min
2631;2257,96;2235,2;5622,29;5564,79;12857,39;12561,46;6427,49;6331,79;6039,51;6004,75;3153,28;3099,74;13997,11;13599,2;5,3629;5,2184;3,4304;3,3249;4,3175;4,216;3,5941;3,5105
2632;2276,39;2255,72;5623,85;5566;12877,18;12744,92;6402,21;6333,97;6041,71;5994,44;3131,2;3100,51;13789,86;13414,24;5,2862;5,2188;3,3569;3,3185;4,2608;4,2179;3,5522;3,5164
2633;2271,72;2223,9;5603,14;5491,03;12898,94;12744,47;6375,27;6233,25;6039,14;5924,43;3119,59;3052,65;13464,47;12897,43;5,3507;5,2347;3,4066;3,3245;4,2941;4,2242;3,5713;3,514
2634;2263,34;2219,09;5555,32;5461,08;12781,93;12696,18;6316,14;6221,87;5961,29;5918,66;3129,29;3054,38;13554,99;12972,31;5,3418;5,213;3,4102;3,3187;4,2994;4,2214;3,5808;3,5264
2635;2248,11;2206,75;5522,87;5465,09;12774,7;12651,38;6251,59;6158,78;5927,2;5903,61;3095,84;3048,04;13411,63;13142,78;5,3221;5,2525;3,4145;3,348;4,3075;4,2312;3,6027;3,5608
2636;2220,06;2200,59;5483,81;5424,4;12698,68;12497,66;6167,49;6078,22;5952,49;5882,78;3035,87;2993,71;13084,62;12731,54;5,3411;5,2701;3,446;3,3873;4,3261;4,2782;3,6016;3,5706
2637;2232,9;2201,59;5507,65;5436,67;12598,25;12453,69;6221,36;6093,61;5945,1;5901,42;3072,93;3014,27;13122,5;12809,73;5,3899;5,2964;3,4654;3,4055;4,3349;4,2897;3,6101;3,5811
2638;2216,79;2161,56;5478,63;5414,64;12577,02;12411,91;6211,14;6083,81;5929,43;5872,02;3069,45;3015,39;13115,11;12797,52;5,4204;5,3326;3,4945;3,4414;4,3616;4,3028;3,6314;3,5358
2639;2181,56;2162,57;5536,27;5419,56;12650,47;12398,48;6287,54;6130,28;5956,17;5869,89;3122,41;3040,11;13778,91;13070,75;5,4156;5,2303;3,4919;3,3605;4,3644;4,2487;3,6347;3,5421
2640;2153,86;2082,76;5447,79;5381,83;12554,2;12398,44;6144,76;6053,95;5878,02;5830,34;3062,77;3017,5;13518,98;13228,92;5,3422;5,2603;3,4625;3,387;4,3162;4,2551;3,5943;3,5819
2641;2110,91;2057,86;5388,03;5260,19;12414,79;12125;6102,42;5996,41;5822,63;5733,49;3065,78;3001,56;13427,15;13012,06;5,4101;5,3008;3,5152;3,4241;4,3803;4,302;3,6481;3,6241
2642;2083,62;2039,72;;;12147,55;12072,17;6011,56;5914,43;5745,74;5712,13;2997,74;2957,01;13075,13;12851,03;5,4295;5,375;3,5386;3,4917;4,4001;4,354;3,6643;3,6428
2643;2086,35;2055,16;;;12143,69;12035,09;6030,81;5942,38;5755,07;5713,34;2987,15;2927,01;13044,28;12635,36;5,4831;5,3875;3,5694;3,5026;4,4258;4,3775;3,6857;3,6419
2644;2100,13;2048,14;5354,45;5229,76;12391,63;12107,48;6259,76;6008,47;5866,2;5752,37;3028,3;2922,26;12952,82;12568,05;5,5088;5,4336;3,6016;3,523;4,4348;4,3756;3,6933;3,6394
2645;2096,35;2065,91;5352,05;5272,66;12489,87;12316,48;6322,69;6208,09;5921,85;5832,37;3042,75;2986,22;13035,54;12764,68;5,5163;5,4464;3,5743;3,5284;4,4241;4,3726;3,684;3,6126
2646;2085,96;2056,07;5391,14;5284,42;12579,1;12396,4;6392,21;6258,89;5944,44;5887,39;3078,83;3006,28;13168,15;12794,51;5,5167;5,4329;3,5563;3,4899;4,4011;4,3403;3,6649;3,6017
2647;2092,61;2044,48;5404,66;5342,46;12611,61;12454,6;6441,26;6334,75;5929,72;5879,83;3099,84;3036,88;13204,4;12956,17;5,4693;5,4122;3,5028;3,4508;4,3668;4,3299;3,6367;3,5967
2648;2062,62;2047,58;5413,83;5341,34;;;6426,27;6311,33;;;3087,76;3034,09;13317,69;13018,6;5,4583;5,3851;3,4781;3,4343;4,3615;4,3254;3,6284;3,6038
2649;2063,66;2020,47;5385,17;5312,2;12533,12;12421,53;6406,96;6279,55;5899,74;5841,25;3070,84;3016,27;13291,23;13000,37;5,4828;5,3914;3,498;3,4464;4,3771;4,3333;3,6448;3,5891
2650;2053,57;2009,3;5371,75;5266,41;12539,59;12419,63;6351,1;6244,48;5877,29;5808,83;3053,11;2987,9;13156,82;12801,58;5,4648;5,3967;3,4934;3,4366;4,3805;4,33;3,6473;3,6025
2651;2082,64;2038,14;5403,67;5262,9;12508,3;12311,56;6373,79;6258,85;5906,22;5817,02;3053,74;2994,15;13313,14;12906,41;5,4981;5,3812;3,4995;3,4292;4,4021;4,3279;3,6693;3,5775
2652;2111,51;2082,91;5408,65;5304,48;12575,96;12447,33;6446;6351,02;5911,86;5835,4;3093,92;3032;13499,77;13133,91;5,4195;5,3143;3,4441;3,3614;4,3609;4,2985;3,6321;3,5795
2653;2102,93;2077,85;5324,36;5253,92;12508,11;12367,72;6364,4;6244,02;5836,82;5767,05;3043,43;2984,72;13080,47;12781,56;5,3898;5,3127;3,4085;3,3593;4,3582;4,3017;3,6281;3,5965
2654;2076,57;2035,67;5338,38;5256,61;12492,97;12336,76;6335,55;6229,3;5839,36;5766,42;3031,83;2970,1;13321;12863,02;5,4598;5,3681;3,4616;3,4002;4,3849;4,3205;3,6524;3,5984
2655;2121;2057,12;5413,32;5309,75;12611,42;12440,52;6413,05;6291,1;;;3059,23;3002,68;13339,08;12931,5;5,4726;5,3895;3,4542;3,3971;4,3799;4,3236;3,6482;3,5767
2656;2126,33;2066,94;5448,38;5354;12722,63;12597,34;6442,97;6297,38;5900,65;5845,06;3081,74;2998,03;13507,7;13049,1;5,5377;5,4115;3,4702;3,4018;4,4043;4,3296;3,6665;3,5767
2657;2145,19;2108,25;5507,65;5411,82;12758,43;12608,16;6509,65;6353,26;5901,18;5848,18;3098,8;3020,81;13840,13;13263,96;5,508;5,3778;3,435;3,3441;4,3835;4,297;3,6496;3,5205
2658;2168,04;2126,83;5575,65;5436,69;12818,86;12661,48;6520,86;6404,28;5911,98;5858,22;3098,16;3038,97;13875,93;13532,43;5,4341;5,2737;3,3756;3,2936;4,3312;4,2302;3,6072;3,5145
2659;2178,77;2158,47;5585,5;5499,27;12918,01;12779,28;6589,01;6454,21;5955,86;5882,03;3134,62;3077,41;14071,45;13784,89;5,3066;5,2525;3,2985;3,2705;4,264;4,2227;3,5502;3,5066
2660;2189,88;2169,63;5566,14;5490,54;12931,71;12820,3;6549,77;6440,23;5950,13;5889,51;3145,06;3073,38;14129,31;13637,76;5,312;5,2516;3,2849;3,2546;4,2581;4,2134;3,5449;3,4908
2661;2185,08;2151,6;5571,71;5464,41;12921,81;12748,48;6506,21;6375,79;5979,26;5893,11;3146,59;3075,88;14058,76;13592,15;5,3005;5,2124;3,2853;3,2316;4,2558;4,1935;3,5439;3,4646
2662;2210,95;2168,35;5668,09;5550,09;13000,73;12810,39;6576,72;6415,03;6032,15;5967,59;3190,18;3111,11;14315,97;13866,34;5,2372;5,1679;3,2447;3,1996;4,2158;4,1632;3,5101;3,4669
2663;2217,4;2177,36;;;13049,09;12970;6578,95;6410,03;6040,37;5984,75;3219,41;3104,49;14305,76;13583,71;5,2393;5,1692;3,2458;3,1978;4,2178;4,1667;3,5119;3,4694
2664;2225,51;2204,11;5766,55;5639,79;13205;13022,34;6684,89;6546;6117,59;6044,86;3229,42;3153,92;14299,24;13849,6;5,1931;5,1326;3,2078;3,1778;4,2077;4,1697;3,5028;3,4453
2665;2251,74;2218,79;5819,93;5736,7;13278,11;13192,21;6875,87;6664,57;6171,97;6102,79;3267,07;3208,42;14820,4;14146,1;5,1573;5,0762;3,1827;3,1355;4,1931;4,1431;3,4886;3,4568
2666;2245,51;2230,19;5792,97;5728,87;13228,76;13176,01;6846,66;6759,9;6133,78;6096,34;3273,06;3209,31;14912,78;14562,5;5,1404;5,1028;3,1603;3,1383;4,1849;4,156;3,4851;3,4621
2667;2244,3;2194,09;5788,99;5707,95;13266,68;13192,21;6825,41;6652,51;6131,63;6090,45;3282,65;3172,8;14810,51;14233,65;5,1496;5,105;3,1822;3,1429;4,1913;4,1595;3,489;3,4618
2668;2213,36;2192,4;5761,14;5691,72;13227,82;13075,96;6750,65;6642,04;6158,38;6092,41;3256,93;3189,88;14779,48;14347,01;5,1387;5,0899;3,174;3,1446;4,1925;4,1604;3,4901;3,4647
2669;2212,63;2180,29;5745;5703,21;13105,7;12993,6;6733,34;6622,9;6150,85;6118,23;3253,56;3174,02;14724,37;14247,21;5,1487;5,0776;3,1856;3,1542;4,209;4,1662;3,5031;3,4815
2670;2183,65;2157,33;5714,17;5658,49;13050,3;12926,49;6604,54;6508,1;6141,19;6086,61;3176,66;3107,3;14195,43;13828,63;5,174;5,1204;3,2035;3,1765;4,2214;4,1864;3,5122;3,4731
2671;2215,18;2162,9;5772,15;5637,73;13028,2;12845,58;6668,12;6499,07;6180,44;6092,75;3157,85;3088,36;14214,25;13834,94;5,1792;5,1033;3,2157;3,1711;4,2234;4,1779;3,5134;3,4656
2672;2237,86;2208,92;5775,67;5724,2;13082,54;12964,25;6760,26;6651,8;6237,79;6190,79;3203,69;3155,36;14489,71;14145,65;5,1394;5,0898;3,1907;3,1669;4,2093;4,1651;3,5028;3,4644
2673;2262,63;2226,99;5792,07;5738,11;13080,2;12896,82;6807,12;6665,31;6225,09;6188,31;3280,24;3174,02;14769,25;14287,27;5,1462;5,0921;3,2064;3,1787;4,2047;4,1671;3,498;3,4546
2674;2275,3;2243,88;5783,88;5730,91;13114,56;13027,49;6812,84;6718,1;6202,98;6150,81;3291,51;3226,33;14944,07;14531,39;5,1254;5,0415;3,2054;3,1716;4,1974;4,1523;3,4918;3,4524
2675;2276,89;2243,66;5773,73;5651,53;13131,36;12921,79;6801,15;6616,95;6200,5;6109,53;3292,51;3196,47;14957,27;14345,61;5,1021;5,0337;3,2072;3,1679;4,2044;4,1486;3,499;3,4686
2676;2261,58;2241,69;5707,96;5641,07;12986,77;12850,8;6675,39;6548,39;6136,01;6057,26;3246,08;3182,52;14708,54;14258,71;5,1227;5,0546;3,2353;3,1867;4,2095;4,1726;3,5029;3,4545
2677;2278,11;2249,93;5710,82;5643,51;12986,35;12845,28;6743,01;6552,32;6121,51;6052,98;3267,54;3180,19;14862,49;14292,33;5,0881;5,026;3,205;3,1613;4,1943;4,1529;3,4864;3,4515
2678;2278,58;2245,08;5727,87;5602,56;12986,96;12806,3;6761,78;6651,81;6130,19;6054,2;3277,99;3209,83;14892,74;14412,49;5,0948;5,0238;3,1968;3,1523;4,1988;4,1505;3,4909;3,4748
2679;2256,72;2213,05;5655,87;5576,37;12844,82;12716,92;6722,52;6603,07;6077,31;6039,23;3270,91;3205,44;14856,41;14367,82;5,1164;5,0594;3,2136;3,1808;4,2186;4,1764;3,5122;3,4548
2680;2260,07;2226,01;5723,67;5595,55;12929,59;12710,56;6737,92;6606,43;6125,99;6061,43;3292,28;3217,6;15006,96;14448,22;5,109;5,0314;3,222;3,173;4,2121;4,1547;3,5052;3,4358
2681;2271,48;2241,73;5731,67;5663,32;13088,11;13012,46;6831,36;6685,8;6196,12;6126,05;3338,77;3279,31;15361,71;14919,56;5,0738;4,9969;3,2014;3,1462;4,1876;4,1362;3,486;3,4219
2682;2287,14;2257,06;5838,34;5685,65;13198,19;13020,86;6944,4;6772,95;6259,26;6154,71;3395,34;3310,5;15640,92;15245,92;5,0443;4,9542;3,1693;3,1267;4,1701;4,1209;3,4654;3,4159
2683;2313,81;2298,69;5890,16;5838,34;13265,36;13131,21;7081,06;6981,21;6298,56;6258,27;3473,2;3406,78;16014,39;15624,23;5,0155;4,9284;3,1383;3,0896;4,1711;4,114;3,4645;3,4197
2684;2303,84;2275,13;5874,89;5748,63;13297,11;13153,69;7057,2;6911,63;6299,38;6208,94;3462,91;3397,98;15986,36;15671,33;5,0078;4,9411;3,1246;3,0908;4,1544;4,1206;3,4514;3,433
2685;2294,05;2273,34;5782,71;5742,03;13224,49;13147,78;6959,71;6898,91;6235,51;6173,53;3430,32;3396,29;16052,46;15782,36;5,0226;4,9557;3,1252;3,1019;4,1823;4,1344;3,4736;3,437
2686;2293,43;2266,41;5812,17;5726,5;13151,57;13032,67;6993,74;6841,97;6247,24;6165,19;3435,41;3374,69;16478,04;15897,09;5,0015;4,9516;3,1446;3,1127;4,175;4,1438;3,4643;3,4261
2687;2329;2299,85;5877,94;5808,99;13212,64;13069,26;7110,54;6998,8;6278,76;6242,52;3484,65;3430,15;16631,77;16425,28;4,9859;4,9381;3,1393;3,1031;4,1791;4,1332;3,4673;3,4123
2688;2334,96;2314,52;5941,9;5863,83;13264,98;13194,33;7153,68;7075,16;6312,86;6253,67;3535,6;3465,15;16793,61;16494,17;4,978;4,92;3,1158;3,0821;4,1593;4,1162;3,4502;3,4128
2689;2310,55;2271,36;5913,06;5854,47;13243,86;13082,39;7102,05;6969,97;6289,74;6244,13;3509,55;3457,8;16668,79;16318,05;4,9929;4,9223;3,1423;3,0883;4,171;4,1174;3,4619;3,4332
2690;2284,34;2246,19;5875,73;5801,72;13099,91;13002,77;7026,9;6908,97;6264,95;6207,45;3490,9;3432,56;16556,74;16216,13;5,0023;4,9494;3,1625;3,1229;4,181;4,1382;3,4684;3,4283
2691;2297,1;2251,26;5891,95;5825,91;13124,47;13017,42;7071,09;6938,2;6284,46;6234,22;3518,59;3457,19;16744,69;16336,2;5,0289;4,956;3,1767;3,1268;4,1927;4,1348;3,4797;3,4046
2692;2315,72;2290,61;5921,68;5880,79;13190,02;13112,93;7114,01;7012,04;6327,85;6280,26;3565,3;3504;17059,98;16617,71;5,0114;4,9136;3,1561;3,1016;4,1693;4,1076;3,4576;3,392
2693;2325,79;2296,94;5961,11;5876,42;13238,45;13123,38;7124,63;7032,07;6323,75;6283,86;3566,37;3524,02;17113,28;16903,41;4,9831;4,9129;3,1406;3,1031;4,1471;4,0946;3,4402;3,3924
2694;2337,99;2316,99;5968,89;5928,45;13269,71;13208,63;7154,83;7095,13;6346,79;6313,59;3581,48;3563,28;17158,65;16964,42;4,9917;4,9135;3,1431;3,0985;4,1449;4,0935;3,436;3,3983
2695;2352,28;2333,79;5974,05;5940,72;13289,08;13231,45;7194,33;7142,75;6357,45;6326,62;3600,48;3574,92;17096,88;16892,18;4,9928;4,9329;3,1698;3,1255;4,1467;4,1009;3,4346;3,397
2696;2344,17;2328,17;5958,17;5919,21;13253,51;13170,19;7153,11;7072,27;6332,22;6297,19;3581,38;3554,45;16993,31;16765,21;5,0057;4,9235;3,2003;3,1397;4,1627;4,1032;3,4325;3,3961
2697;2343,1;2317,3;5989,07;5945,43;13221,27;13166,25;7099,34;7028,15;6323,3;6281,14;3585,98;3561,92;17052,51;16799,46;5,0156;4,9284;3,1957;3,1482;4,1655;4,104;3,4375;3,3935
2698;2301,95;2283,17;5957,94;5892,75;13180,4;12953,13;7020,04;6941,96;6266,7;6203,94;3550,58;3508,59;16815,99;16562,03;4,9641;4,8614;3,1629;3,113;4,1387;4,0925;3,432;3,3805
2699;2296,12;2275,89;5894,07;5860,42;12976,36;12919,98;6911,27;6846,9;6210,54;6161,65;3493,87;3467,61;16601,28;16353,75;4,9241;4,8704;3,1427;3,1199;4,1233;4,0765;3,4212;3,3827
2700;2309,33;2282,86;5897,6;5842,94;12968,79;12906,43;6912,42;6830,63;6205,9;6151,4;3507,52;3464,74;16720,85;16431,75;4,9268;4,8731;3,1311;3,0888;4,1252;4,0816;3,4214;3,3889
2701;2296,59;2261,59;5874,34;5791,41;12937,19;12835,53;6838,39;6703,89;6155,76;6088,89;3478,36;3410,94;16667,55;16391,6;4,9961;4,8762;3,1657;3,0859;4,1737;4,0885;3,4632;3,4329
2702;2265,61;2235,96;5801,12;5755,69;12857,73;12751,51;6682,68;6612,61;6104,83;6041,22;3396,45;3363,28;16434,91;16168,96;5,0108;4,9561;3,1884;3,1575;4,1815;4,1425;3,4703;3,4165
2703;2283,73;2240,67;5874,82;5758,42;12958,73;12734,86;6840,33;6633,11;6136,61;6047,1;3475,34;3362,56;16716,73;16218,06;5,0152;4,9409;3,1875;3,1257;4,1793;4,112;3,4673;3,3889
2704;2315,66;2281,57;5911,13;5865,38;12977,34;12883,91;6902,58;6815,47;6169,03;6120,26;3499,25;3462,66;16915,17;16619,66;4,9708;4,9026;3,1457;3,1097;4,1473;4,0922;3,4385;3,3852
2705;2332,06;2309,54;5939,97;5908,48;12997,51;12927,77;6954,89;6904,1;6159,49;6114,42;3514,15;3493,79;16985,78;16792,2;4,9573;4,8974;3,1231;3,0734;4,1223;4,0867;3,4192;3,3885
2706;2320,89;2293,08;5936,07;5858,85;13032,67;12943,06;6949,45;6817,73;6138,59;6098,13;3500,01;3431,93;16830,6;16259,59;4,9543;4,8981;3,1093;3,073;4,1463;4,0884;3,4402;3,3912
2707;2342;2309,11;5944,75;5871,51;13055,75;12929,66;6967,14;6843,27;6157,25;6108,47;3489,48;3447,61;16599,63;16327,69;4,9498;4,8598;3,1032;3,0495;4,1528;4,0873;3,4463;3,4158
2708;2328,62;2308,22;5937,02;5899,99;13021,51;12952,82;6900,51;6809,22;6169,71;6101,42;3462,54;3425,73;16455,72;16164,63;4,9414;4,8598;3,1109;3,0627;4,1834;4,1162;3,473;3,4344
2709;2314,36;2288,23;5935,13;5865,85;13027,52;12882,59;6868,58;6743,65;6144,06;6090,04;3452,06;3412,17;16391,83;16143,14;4,9614;4,8922;3,1257;3,0934;4,1924;4,1409;3,4803;3,4275
2710;2327,63;2308,94;5964,02;5925,47;13013,82;12950,59;6890,9;6826,34;6217,31;6162,71;3474,55;3451,1;16510,8;16317,42;4,9349;4,8618;3,1237;3,0898;4,1911;4,1341;3,4771;3,449
2711;2335,49;2297,46;5952,47;5900,5;12996,08;12882,67;6903,51;6733,59;6218,46;6166,91;3468,54;3425,02;16655,38;16238,85;4,9847;4,9018;3,1726;3,1155;4,2166;4,1575;3,4954;3,4353
2712;2358,24;2317,32;5937,96;5894,6;12977,91;12914,83;6915,18;6821,8;6232,39;6171,26;3478,03;3443,59;16763,89;16549,4;5,0103;4,9353;3,1753;3,1444;4,2115;4,1496;3,4921;3,4355
2713;2366,33;2339,39;5948,84;5916,58;13005,04;12926,11;6971,03;6873,54;6247,37;6208,3;3478,01;3440,34;16790,1;16545,74;5,0164;4,9535;3,1696;3,1332;4,1953;4,1506;3,4752;3,4291
2714;2379,84;2348,92;5956,33;5905,07;;;6956,67;6878,53;6268,56;6226,54;3472,93;3452,7;16768,1;16623,6;5,0323;4,951;3,1695;3,1389;4,1914;4,1413;3,4687;3,4512
2715;2359,89;2342,81;5923,62;5885,38;12967,92;12903,25;6874,53;6794,89;6260,65;6218,62;3450,76;3422,21;16645,73;16425,62;5,0709;5,0104;3,2035;3,1684;4,211;4,1725;3,4887;3,4674
2716;2346,47;2316,11;5892,36;5829,38;12914;12779,58;6751,96;6651,72;6219,31;6150,76;3393,25;3352,63;16372,16;16178,61;5,1251;5,0361;3,2685;3,1888;4,2443;4,1881;3,5182;3,4372
2717;2353,78;2326,16;5923,78;5880,62;12899,47;12753,62;6830,1;6736,56;6205,49;6182,14;3419,07;3377,55;16757,85;16437,34;5,0665;4,9536;3,2291;3,1593;4,2183;4,1501;3,4954;3,4402
2718;2360,73;2327,84;5920,61;5877,21;12878,88;12786,93;6788,57;6698,32;6186,36;6144,78;3399,97;3362,51;16532,45;16317,43;5,0255;4,9724;3,2008;3,1645;4,2049;4,1588;3,4827;3,4461
2719;2350,46;2331,09;5920,09;5852,39;12887,93;12799,11;6774,6;6709,63;6181,8;6146,84;3413,43;3366,32;16619,22;16333,73;5,0344;4,9724;3,1846;3,1488;4,215;4,1657;3,4865;3,4455
2720;2358,66;2324,97;5895,47;5839,85;12889,63;12743,56;6751,08;6649,56;6159,52;6101,42;3409,76;3365,48;16666,56;16345,77;5,074;4,9707;3,2117;3,1562;4,2468;4,1748;3,5141;3,4398
2721;2394,96;2352,29;5916,31;5870,55;12924,71;12846,41;6838,13;6746,1;6189,83;6138,14;3449,24;3412,58;16848,25;16554,82;5,053;4,963;3,181;3,1385;4,2165;4,1652;3,4841;3,4152
2722;2391,17;2368,1;5916,2;5871,33;12893,64;12817,69;6829,88;6735,67;6190,64;6155,41;3439,09;3410;16838,4;16602,74;5,0287;4,9586;3,1673;3,1239;4,1989;4,1426;3,47;3,4156
2723;2401,5;2358,43;5906,65;5850,49;12903,71;12782,57;6788,77;6682,89;6158,5;6114,68;3421,64;3379,43;16544,52;16236,73;5,0583;4,9566;3,1923;3,1325;4,1936;4,1319;3,4762;3,4303
2724;2390,27;2362,6;5901,07;5863,55;12860,79;12793,43;6781,43;6714,82;6150,8;6103,77;3412,32;3380,94;16456,35;16244,65;5,0646;4,9917;3,2128;3,1711;4,1936;4,142;3,4787;3,4426
2725;2397,61;2362,07;5901,07;5784,23;12869,95;12704,96;6767,46;6635,63;6158,11;6046,99;3427,92;3361,18;16476,66;16169,92;5,0676;4,9881;3,1999;3,1578;4,209;4,1576;3,4929;3,4551
2726;2380,42;2357,39;5809,82;5765,72;12741,89;12676,05;6667,98;6606,37;6085,11;6038,53;3399,53;3355,84;16382,67;16129,04;5,0829;5,0091;3,2094;3,1722;4,2135;4,1635;3,4977;3,4542
2727;2370,59;2333,17;5790,72;5680,67;12784,62;12632,76;6630,48;6482,56;6077,4;5979,22;3370,28;3320,32;16310,19;15832,45;5,1248;5,0068;3,2546;3,1681;4,2455;4,1622;3,5245;3,4866
2728;2356,21;2322,04;5730,32;5671,09;12720,1;12567,33;6533,22;6450,1;6011,4;5964,77;3325,1;3289,48;16059,55;15827,3;5,1168;5,0311;3,2475;3,1961;4,2675;4,2013;3,5415;3,4913
2729;2316,62;2286,35;5733,45;5651,56;12659,32;12529,41;6491,52;6414,33;6015,93;5965,2;3300,68;3264,02;15963,55;15624,58;5,114;5,0133;3,2567;3,2019;4,2745;4,2118;3,5497;3,4788
2730;2330,56;2302;5795,2;5728,96;12733,95;12630,72;6574,19;6484,35;6104,4;6029;3368,22;3318,76;16183,96;15911,5;5,0932;5,0048;3,2464;3,1924;4,2497;4,1983;3,5229;3,4847
2731;2326,72;2259,38;5806,24;5722,83;12841,95;12695,16;6559,07;6430,37;6102,82;6061,29;3368,66;3323,07;16192,83;15850,97;5,1064;5,0299;3,2527;3,2094;4,2747;4,2041;3,5392;3,516
2732;2279,95;2243,1;5777,69;5694,05;12778,26;12580,12;6456,57;6366,65;6117,65;6032,79;3339,56;3285,63;16078,66;15708,89;5,1809;5,0776;3,3274;3,2452;4,3063;4,249;3,5665;3,5164
2733;2272,49;2251,21;5782,56;5719,86;12708,52;12613,54;6420,05;6339;6135,1;6075,86;3323,97;3292,51;15929,25;15683,46;5,18;5,0812;3,32;3,2756;4,3139;4,2478;3,5765;3,5196
2734;2274,91;2252,88;5789,85;5723,09;12764,49;12665,83;6467,34;6349,69;6149,4;6106,03;3352,32;3313,71;15957,43;15594,59;5,2192;5,0862;3,346;3,2782;4,3209;4,2523;3,5789;3,5502
2735;2261,02;2232,64;5749,77;5721,61;12720,48;12620,76;6431,26;6371,69;6213,32;6121,67;3336,62;3304,95;15758,59;15529,6;5,1936;5,1269;3,3575;3,3138;4,3329;4,291;3,5878;3,5542
2736;2244,38;2200,99;5743,93;5693,16;12625,8;12563,58;6420,35;6333,7;6194,59;6128,36;3328,94;3272,31;15654,32;15244,08;5,2329;5,1341;3,3887;3,3183;4,3608;4,2973;3,6107;3,5732
2737;2235,94;2204,98;5709,87;5647,92;12582,28;12453,2;6399,43;6280,52;6119,71;6022,7;3301,89;3236,49;15476,41;15132,44;5,2605;5,1908;3,4209;3,372;4,3703;4,3238;3,6144;3,5867
2738;2236,08;2207,21;5724,41;5657,44;12573,65;12423,12;6343,04;6270,97;6072,8;6040,21;3292,59;3243,37;15505,51;15212,97;5,3302;5,2215;3,4762;3,411;4,41;4,3386;3,6452;3,6215
2739;2185,09;2150,77;5662,88;5609,87;;;6232,21;6104,11;6031,24;5973,13;3231,02;3163,68;15247,28;14814,38;5,3572;5,2929;3,4997;3,4577;4,4279;4,3811;3,6673;3,6182
2740;2192,63;2147,67;5709,22;5583,45;12470,12;12311,79;6245,38;6063,66;6042,01;5962,23;3243,85;3151,69;15429,28;14825,54;5,3571;5,2415;3,5114;3,4146;4,4369;4,3806;3,6729;3,6224
2741;2183,29;2130,67;5699,57;5640,3;12483,7;12385,08;6256,95;6148,85;6058,07;6004,86;3253,29;3190,12;15401,12;14937,32;5,3959;5,2428;3,5156;3,4272;4,4771;4,3852;3,6938;3,6556
2742;2155,59;2119,32;5700,75;5644,75;12462,58;12399,01;6181,61;6106,03;6058,64;5991,08;3236,34;3181,17;15010,6;14745,65;5,4321;5,3696;3,5305;3,4865;4,482;4,434;3,7002;3,6529
2743;2164,57;2134,01;5711,89;5612,26;12514,69;12394,51;6191,29;6069,36;6054,67;6005,66;3219,43;3154,25;14905,05;14521,51;5,4595;5,3728;3,5215;3,4758;4,5119;4,4342;3,7244;3,6747
2744;2164,2;2126,71;5673,82;5604,62;12409,08;12333,85;6076,59;5987,75;6026,82;5986,3;3157,31;3114,45;14742,97;14370,97;5,4773;5,4093;3,55;3,5067;4,5077;4,46;3,7125;3,6753
2745;2181,38;2133,77;5689,33;5614,38;12435,98;12283,9;6130,1;6040,94;6072,88;6004,93;3200,15;3136,75;15377,98;14715,36;5,4836;5,4057;3,5322;3,4735;4,5332;4,4766;3,7235;3,649
2746;2200,78;2160,82;5719,83;5646,36;12430;12337,25;6163,48;6088,06;6071,17;6027,54;3242,84;3186,48;15632,3;15287,5;5,4569;5,3282;3,4935;3,4118;4,5169;4,4435;3,7062;3,6411
2747;2207,93;2184,1;5699,91;5572,28;12479,65;12221,19;6179,03;6108,62;6053,17;5998,11;3246,74;3193,63;15675,25;15465,15;5,3734;5,313;3,4524;3,4103;4,4794;4,4381;3,6856;3,64
2748;2199;2143,87;;;;;6075,52;5900,18;;;3222,3;3157;15456,4;15092,3;5,3864;5,3216;3,462;3,439;4,4923;4,4381;3,697;3,6065
2749;2164,53;2137,46;5588,39;5535,2;12290,06;12213,78;5898,35;5817,71;5938,63;5914,56;3159,81;3120,05;15089,74;14930,18;5,3825;5,2299;3,4606;3,3972;4,4966;4,3907;3,6959;3,5898
2750;2162,62;2128,15;5566,77;5496,87;12293,96;12152,09;5848,78;5775,79;5906,51;5875,16;3127,56;3064,69;14938,04;14745,01;5,336;5,2249;3,459;3,3925;4,4628;4,3767;3,6639;3,5763
2751;2165,91;2144,85;5567,86;5490,96;12299,11;12140,17;5901,35;5771,27;5922,65;5881,21;3130,82;3071,08;15125,01;14791,21;5,2901;5,2165;3,4076;3,3533;4,4127;4,3652;3,6192;3,5909
2752;2178,34;2162,23;;;12328,47;12269,97;5924,38;5877,98;5917,01;5867,67;3131,5;3098,14;15151,7;14865,22;5,3214;5,2582;3,3978;3,3609;4,4444;4,3878;3,6389;3,6101
2753;2168,83;2151;5516,63;5456,97;12297,44;12169,8;5913,41;5844,64;5894,56;5853,14;3113,94;3086,1;15188,06;15031,62;5,3476;5,2937;3,4096;3,385;4,4562;4,4114;3,6454;3,6142
2754;2158,31;2138,96;5469,03;5389,74;12182,71;12107,37;5886,18;5820,44;5848,17;5814,55;3080,19;3046,83;15087,14;14942,93;5,3776;5,3058;3,4211;3,386;4,4764;4,4205;3,6658;3,6246
