WIG20_MAX_DIF;WIG20_MAX_PRC;WIG20_MAX;WIG20_MIN;FTSE 100_Max;FTSE 100_Max_DIF;FTSE 100_Max_PRC;FTSE 100_Min;FTSE 100_Min_DIF;Dow Jones_Max;Dow Jones_Max_PRC;Dow Jones_Max_DIF;Dow Jones_Min;Dow Jones_Min_DIF;DAX_Max;DAX_Max_PRC;DAX_Max_DIF;DAX_Min;DAX_Min_DIF;SMI_Max;SMI_Max_PRC;SMI_Max_DIF;SMI_Min;SMI_Min_DIF;CAC40_Max;CAC40_Max_PRC;CAC40_Max_DIF;CAC40_Min;CAC40_Min_DIF;FTSE MIB_Max;FTSE MIB_Max_PRC;FTSE MIB_Max_DIF;FTSE MIB_Min;FTSE MIB_Min_DIF;GBP/PLN_Max.;GBP/PLN_Max._PRC;GBP/PLN_Max._DIF;GBP/PLN_Min.;GBP/PLN_Min._DIF;USD/PLN_Max.;USD/PLN_Max._PRC;USD/PLN_Max._DIF;USD/PLN_Min.;USD/PLN_Min._DIF;EUR/PLN_Max.;EUR/PLN_Max._PRC;EUR/PLN_Max._DIF;EUR/PLN_Min.;EUR/PLN_Min._DIF;CHF/PLN_Max.;CHF/PLN_Max._PRC;CHF/PLN_Max._DIF;CHF/PLN_Min.;CHF/PLN_Min._DIF
-23,71;-0,012098;1936,19;1926,23;6216,76;17,65;0,002847;6171,13;81,1;17588,81;0,004091421;71,67;17486,27;87,26;10112,17;0,013447598;134,18;9964,63;119,26;7928,29;0,011350489;88,98;7855,17;89,83;4467,86;0,017084736;75,05;4396,1;72,92;18828,24;0,019463116;359,46;18401,93;261,75;5,41;-0,003683241;-0,02;5,36;0;3,82;-0,005208333;-0,02;3,79;-0,01;4,27;-0,004662005;-0,02;4,25;0;3,92;-0,005076142;-0,02;3,89;0
33,17;0,017132;1969,36;1932,53;6193,47;-23,29;-0,003746;6110,39;-60,74;17648,94;0,003418651;60,13;17540,42;54,15;9990;-0,012081482;-122,17;9762,57;-202,06;7853,07;-0,009487544;-75,22;7719,41;-135,76;4431,97;-0,008032929;-35,89;4358,57;-37,53;18698,82;-0,006873717;-129,42;18286,08;-115,85;5,46;0,009242144;0,05;5,38;0,02;3,82;0;0;3,78;-0,01;4,27;0;0;4,25;0;3,93;0,00255102;0,01;3,89;0
-6,38;-0,003240;1962,98;1939,5;6215,3;21,83;0,003525;6154,12;43,73;17644,97;-0,000224943;-3,97;17551,28;10,86;10095,46;0,010556557;105,46;9863,83;101,26;7884,5;0,004002256;31,43;7788,8;69,39;4481,11;0,01108762;49,14;4415,93;57,36;18879,95;0,009686708;181,13;18481,59;195,51;5,48;0,003663004;0,02;5,42;0,04;3,79;-0,007853403;-0,03;3,77;-0,01;4,28;0,00234192;0,01;4,25;0;3,92;-0,002544529;-0,01;3,89;0
-5,31;-0,002705;1957,67;1939,05;6237,02;21,72;0,003495;6186,24;32,12;17620,58;-0,001382264;-24,39;17481,49;-69,79;9961,48;-0,013271312;-133,98;9822,52;-41,31;7878,99;-0,000698839;-5,51;7786,02;-2,78;4472,73;-0,001870072;-8,38;4418,49;2,56;18769,7;-0,005839528;-110,25;18468,17;-13,42;5,49;0,001824818;0,01;5,45;0,03;3,8;0,002638522;0,01;3,77;0;4,28;0;0;4,25;0;3,92;0;0;3,89;0
5,22;0,002666;1962,89;1907,65;6220,02;-17;-0,002726;6125,7;-60,54;17529,01;-0,005196764;-91,57;17297,65;-183,84;10055,29;0,009417275;93,81;9753,04;-69,48;7952,63;0,009346376;73,64;7785,26;-0,76;4501,68;0,006472557;28,95;4367,44;-51,05;18926,79;0,00836934;157,09;18344,17;-124;5,5;0,001821494;0,01;5,4;-0,05;3,83;0,007894737;0,03;3,76;-0,01;4,31;0,007009346;0,03;4,26;0,01;3,93;0,00255102;0,01;3,88;-0,01
-11,41;-0,005813;1951,48;1891,13;6186,18;-33,84;-0,005440;6134,27;8,57;17379,18;-0,008547545;-149,83;17204,07;-93,58;10021,7;-0,00334053;-33,59;9917,92;164,88;7970,6;0,00225963;17,97;7892,07;106,81;4502,96;0,000284338;1,28;4446,99;79,55;18943,18;0,000865968;16,39;18609,66;265,49;5,49;-0,001818182;-0,01;5,44;0,04;3,89;0,015665796;0,06;3,81;0,05;4,32;0,002320186;0,01;4,28;0,02;3,94;0,002544529;0,01;3,9;0,02
-35,09;-0,017981;1916,39;1899,85;6174,57;-11,61;-0,001877;6114,77;-19,5;17251,7;-0,007335214;-127,48;17120,35;-83,72;9973,58;-0,004801581;-48,12;9890,12;-27,8;8000,54;0,003756304;29,94;7941,52;49,45;4488,78;-0,00314904;-14,18;4450,16;3,17;18960,14;0,000895309;16,96;18678,52;68,86;5,52;0,005464481;0,03;5,45;0,01;3,88;-0,002570694;-0,01;3,84;0,03;4,3;-0,00462963;-0,02;4,27;-0,01;3,93;-0,002538071;-0,01;3,89;-0,01
-0,82;-0,000428;1915,57;1902,88;6197,83;23,26;0,003767;6139,79;25,02;17275,07;0,001354649;23,37;17161,16;40,81;10039,61;0,006620491;66,03;9936,06;45,94;8053,33;0,006598305;52,79;7997,84;56,32;4535,91;0,010499512;47,13;4494,6;44,44;19216,53;0,013522579;256,39;18846,96;168,44;5,55;0,005434783;0,03;5,5;0,05;3,86;-0,005154639;-0,02;3,84;0;4,31;0,002325581;0,01;4,27;0;3,93;0;0;3,89;0
12,8;0,006682;1928,37;1892,86;6150,88;-46,95;-0,007575;6036,7;-103,09;17220,09;-0,003182621;-54,98;17014,99;-146,17;9833,9;-0,02048984;-205,71;9642,79;-293,27;8005,44;-0,005946608;-47,89;7953,64;-44,2;4492,79;-0,009506361;-43,12;4421,95;-72,65;18993,71;-0,011595226;-222,82;18470,92;-376,04;5,57;0,003603604;0,02;5,51;0,01;3,9;0,010362694;0,04;3,83;-0,01;4,35;0,009280742;0,04;4,28;0,01;3,95;0,005089059;0,02;3,9;0,01
-10,67;-0,005533;1917,7;1873,47;6203,4;52,52;0,008539;6036,7;0;17130,11;-0,005225292;-89,98;16821,86;-193,13;9995,84;0,016467526;161,94;9498,15;-144,64;8095,43;0,011241106;89,99;7893,66;-59,98;4580,97;0,019627002;88,18;4350,35;-71,6;19012,19;0,000972954;18,48;18113,72;-357,2;5,61;0,007181329;0,04;5,52;0,01;3,97;0,017948718;0,07;3,87;0,04;4,35;0;0;4,28;0;3,96;0,002531646;0,01;3,91;0,01
-10,34;-0,005392;1907,36;1864,88;6174,82;-28,58;-0,004607;6118,23;81,53;17048,5;-0,004764126;-81,61;16947,94;126,08;9838,95;-0,015695529;-156,89;9679,19;181,04;8031,18;-0,007936577;-64,25;7937,61;43,95;4458,77;-0,026675573;-122,2;4397,98;47,63;18369,22;-0,033818829;-642,97;17982,37;-131,35;5,62;0,001782531;0,01;5,56;0,04;3,94;-0,007556675;-0,03;3,91;0,04;4,33;-0,004597701;-0,02;4,3;0,02;3,95;-0,002525253;-0,01;3,92;0,01
-27,88;-0,014617;1879,48;1868,78;6182,45;7,63;0,001236;6101,89;-16,34;17072,79;0,001424759;24,29;16921,51;-26,43;9785,05;-0,005478227;-53,9;9617,69;-61,5;8013,14;-0,002246245;-18,04;7931,69;-5,92;4437,17;-0,004844385;-21,6;4363,55;-34,43;18216,75;-0,008300298;-152,47;17729,09;-253,28;5,62;0;0;5,55;-0,01;3,94;0;0;3,91;0;4,34;0,002309469;0,01;4,31;0,01;3,98;0,007594937;0,03;3,93;0,01
15,85;0,008433;1895,33;1868,64;6216,1;33,65;0,005443;6125,64;23,75;17099,25;0,001549835;26,46;16940,48;18,97;9803,73;0,001909035;18,68;9690;72,31;8022,94;0,001222991;9,8;7934,98;3,29;4458,82;0,004879236;21,65;4406,9;43,35;18252,76;0,001976752;36,01;17847,14;118,05;5,62;0;0;5,57;0,02;3,96;0,005076142;0,02;3,92;0,01;4,34;0;0;4,31;0;3,97;-0,002512563;-0,01;3,93;0
0,08;0,000042;1895,41;1859,5;6204,14;-11,96;-0,001924;6130,46;4,82;17062,38;-0,002156235;-36,87;16898,84;-41,64;9899,11;0,00972895;95,38;9742,76;52,76;8015,5;-0,000927341;-7,44;7921,41;-13,57;4480,21;0,004797233;21,39;4413,93;7,03;18449,24;0,010764399;196,48;18061,27;214,13;5,63;0,001779359;0,01;5,56;-0,01;3,97;0,002525253;0,01;3,92;0;4,35;0,002304147;0,01;4,31;0;4;0,007556675;0,03;3,94;0,01
-12,58;-0,006637;1882,83;1823,13;6173,7;-30,44;-0,004906;6108,35;-22,11;16944,31;-0,006919902;-118,07;16820,73;-78,11;9808,52;-0,009151328;-90,59;9709,68;-33,08;8007;-0,001060445;-8,5;7944,53;23,12;4430,9;-0,011006181;-49,31;4392,58;-21,35;18352,63;-0,00523653;-96,61;18129,14;67,87;5,63;0;0;5,58;0,02;3,99;0,005037783;0,02;3,95;0,03;4,35;0;0;4,31;0;4,02;0,005;0,02;3,97;0,03
-5,68;-0,003017;1877,15;1807,12;6194,01;20,31;0,003290;6097,77;-10,58;16900,17;-0,002605004;-44,14;16766,32;-54,41;9837,11;0,002914813;28,59;9695,98;-13,7;8039,89;0,004107656;32,89;7955,65;11,12;4448,3;0,003926967;17,4;4387,21;-5,37;18223,46;-0,007038228;-129,17;18012,33;-116,81;5,64;0,001776199;0,01;5,54;-0,04;4,01;0,005012531;0,02;3,97;0,02;4,34;-0,002298851;-0,01;4,31;0;4,01;-0,002487562;-0,01;3,98;0,01
-35,25;-0,018778;1841,9;1796,24;6153,75;-40,26;-0,006500;6070,51;-27,26;16865,56;-0,002047908;-34,61;16545,67;-220,65;9719,02;-0,012004542;-118,09;9471,09;-224,89;7963,26;-0,009531225;-76,63;7810,46;-145,19;4406,95;-0,009295686;-41,35;4328,8;-58,41;18011,91;-0,011608663;-211,55;17533,75;-478,58;5,6;-0,007092199;-0,04;5,54;0;4,01;0;0;3,97;0;4,36;0,004608295;0,02;4,32;0,01;4,01;0;0;3,98;0
-11,56;-0,006276;1830,34;1811,86;6104,98;-48,77;-0,007925;6033,21;-37,3;16726,12;-0,008267736;-139,44;16510,4;-35,27;9498,57;-0,022682328;-220,45;9332,42;-138,67;7862,2;-0,012690782;-101,06;7762,52;-47,94;4354,62;-0,011874426;-52,33;4254,77;-74,03;17642,88;-0,02048811;-369,03;17220,78;-312,97;5,58;-0,003571429;-0,02;5,52;-0,02;4,01;0;0;3,98;0,01;4,38;0,004587156;0,02;4,34;0,02;4,02;0,002493766;0,01;3,98;0
7;0,003824;1837,34;1841,55;6115,37;10,39;0,001702;6012,81;-20,4;16795,98;0,004176701;69,86;16623,91;113,51;9576,88;0,008244399;78,31;9436,33;103,91;7921,98;0,00760347;59,78;7841,46;78,94;4352,39;-0,0005121;-2,23;4292,52;37,75;17549,76;-0,00527805;-93,12;17253,34;32,56;5,56;-0,003584229;-0,02;5,49;-0,03;4;-0,002493766;-0,01;3,93;-0,05;4,38;0;0;4,34;0;4,02;0;0;3,97;-0,01
26,15;0,014233;1863,49;1822,54;6028,97;-86,4;-0,014128;5867,18;-145,63;16697,98;-0,00583473;-98;16458,42;-165,49;9391,31;-0,019376874;-185,57;9199,09;-237,24;7815,96;-0,013383018;-106,02;7717,9;-123,56;4268,66;-0,019237706;-83,73;4198,09;-94,43;17197,86;-0,020051556;-351,9;16877,32;-376,02;5,54;-0,003597122;-0,02;5,5;0,01;3,98;-0,005;-0,02;3,94;0,01;4,38;0;0;4,35;0,01;4,02;0;0;3,97;0
-18,61;-0,009987;1844,88;1814,33;5966,73;-62,24;-0,010323;5845,55;-21,63;16507,39;-0,011413955;-190,59;16165,86;-292,56;9415,33;0,002557684;24,02;9125,19;-73,9;7808,08;-0,001008193;-7,88;7641,02;-76,88;4233,3;-0,00828363;-35,36;4117,49;-80,6;17230,71;0,001910121;32,85;16587,67;-289,65;5,58;0,007220217;0,04;5,51;0,01;3,99;0,002512563;0,01;3,96;0,02;4,39;0,002283105;0,01;4,35;0;4,03;0,002487562;0,01;3,99;0,02
4,15;0,002249;1849,03;1838,35;6037,73;71;0,011899;5954,18;108,63;16610,39;0,00623963;103;16403,53;237,67;9535,12;0,012722868;119,79;9405,22;280,03;7926,08;0,01511255;118;7793,25;152,23;4301,92;0,016209576;68,62;4236,95;119,46;17631,37;0,023252669;400,66;17163,46;575,79;5,61;0,005376344;0,03;5,56;0,05;3,98;-0,002506266;-0,01;3,94;-0,02;4,39;0;0;4,35;0;4,02;-0,00248139;-0,01;3,94;-0,05
13,1;0,007085;1862,13;1849,6;6065,81;28,08;0,004651;5950,23;-3,95;16664,24;0,003241947;53,85;16417,13;13,6;9581,45;0,00485888;46,33;9477,69;72,47;7996,05;0,008827819;69,97;7923,6;130,35;4303,9;0,00046026;1,98;4259,26;22,31;17504,58;-0,00719116;-126,79;17127,43;-36,03;5,66;0,008912656;0,05;5,56;0;3,97;-0,002512563;-0,01;3,92;-0,02;4,39;0;0;4,35;0;3,99;-0,007462687;-0,03;3,95;0,01
18,95;0,010177;1881,08;1835,19;6001,22;-64,59;-0,010648;5916,26;-33,97;16410,96;-0,015199013;-253,28;16278;-139,13;9474,02;-0,01121229;-107,43;9319,1;-158,59;7920,93;-0,009394639;-75,12;7817,81;-105,79;4255,57;-0,01122935;-48,33;4182,33;-76,93;17219,77;-0,016270599;-284,81;16703,7;-423,73;5,68;0,003533569;0,02;5,61;0,05;3,96;-0,002518892;-0,01;3,92;0;4,4;0,002277904;0,01;4,36;0,01;3,99;0;0;3,96;0,01
-28,1;-0,014938;1852,98;1841,81;6036,46;35,24;0,005872;5948,25;31,99;16511,84;0,006147111;100,88;16390,43;112,43;9551,87;0,008217209;77,85;9349,95;30,85;7984,34;0,008005373;63,41;7863,4;45,59;4279,19;0,005550373;23,62;4212,59;30,26;17623,73;0,023459082;403,96;17068,51;364,81;5,69;0,001760563;0,01;5,62;0,01;3,97;0,002525253;0,01;3,93;0,01;4,41;0,002272727;0,01;4,37;0,01;4;0,002506266;0,01;3,96;0
25,16;0,013578;1878,14;1786,14;6030,32;-6,14;-0,001017;5862,17;-86,08;16486,12;-0,00155767;-25,72;16217,98;-172,45;9394,62;-0,016462745;-157,25;9156,14;-193,81;7968,25;-0,002015195;-16,09;7850,12;-13,28;4238,33;-0,009548536;-40,86;4112,04;-100,55;17385,72;-0,013505087;-238,01;16933,19;-135,32;5,67;-0,003514938;-0,02;5,62;0;3,96;-0,002518892;-0,01;3,94;0,01;4,42;0,002267574;0,01;4,38;0,01;4,01;0,0025;0,01;3,96;0
-30,19;-0,016074;1847,95;1765,47;5880,72;-149,6;-0,024808;5812,49;-49,68;16196,41;-0,017572964;-289,71;16012,39;-205,59;9269,06;-0,013365096;-125,56;9079,19;-76,95;7904,43;-0,008009287;-63,82;7762,12;-88;4157,3;-0,019118379;-81,03;4086,83;-25,21;17187,41;-0,011406488;-198,31;16713,51;-219,68;5,72;0,008818342;0,05;5,64;0,02;3,96;0;0;3,92;-0,02;4,42;0;0;4,39;0,01;4,02;0,002493766;0,01;3,97;0,01
-56,65;-0,030656;1791,3;1779,97;5844,53;-36,19;-0,006154;5707,6;-104,89;;;;;;9249,46;-0,002114562;-19,6;9134,76;55,57;7881,42;-0,002911026;-23,01;7782,48;20,36;4144,81;-0,003004354;-12,49;4076,81;-10,02;17225,58;0,002220812;38,17;16777,26;63,75;5,71;-0,001748252;-0,01;5,65;0,01;3,95;-0,002525253;-0,01;3,9;-0,02;4,41;-0,002262443;-0,01;4,38;-0,01;4,01;-0,002487562;-0,01;3,98;0,01
6,95;0,003880;1798,25;1757,28;5707,6;-136,93;-0,023429;5536,97;-170,63;15974,04;;;15691,62;;8967,51;-0,030482861;-281,95;8815,77;-318,99;7656,6;-0,028525317;-224,82;7542,07;-240,41;3995,06;-0,036129521;-149,75;3922,71;-154,1;16514,87;-0,041258988;-710,71;15840,91;-936,35;5,7;-0,001751313;-0,01;5,64;-0,01;3,93;-0,005063291;-0,02;3,9;0;4,43;0,004535147;0,02;4,38;0;4,03;0,004987531;0,02;3,99;0,01
-16,22;-0,009020;1782,03;1730,66;5672,3;-35,3;-0,006185;5499,51;-37,46;15897,82;-0,004771492;-76,22;15503,01;-188,61;8899,57;-0,007576239;-67,94;8699,29;-116,48;7623,96;-0,004262989;-32,64;7425,05;-117,02;3998,1;0,00076094;3,04;3892,46;-30,25;16477,7;-0,002250699;-37,17;15773;-67,91;5,7;0;0;5,61;-0,03;3,94;0,002544529;0,01;3,88;-0,02;4,47;0,009029345;0,04;4,39;0,01;4,07;0,009925558;0,04;3,99;0
-15,21;-0,008535;1766,82;1760,99;5712,78;40,48;0,007136;5616,88;117,37;16201,89;0,019126522;304,07;15899,91;396,9;9128,54;0,025728209;228,97;8875,45;176,16;7800,11;0,023104791;176,15;7581,64;156,59;4115,17;0,029281409;117,07;3987,49;95,03;16816,96;0,020589039;339,26;15918,58;145,58;5,73;0,005263158;0,03;5,65;0,04;3,95;0,002538071;0,01;3,89;0,01;4,45;-0,004474273;-0,02;4,39;0;4,05;-0,004914005;-0,02;4;0,01
25,28;0,014308;1792,1;1746,44;5739,25;26,47;0,004633;5596,26;-20,62;16136,62;-0,004028542;-65,27;15881,11;-18,8;9041,9;-0,009491112;-86,64;8772,88;-102,57;7791,97;-0,001043575;-8,14;7540,99;-40,65;4091,88;-0,005659547;-23,29;3951,29;-36,2;16604,33;-0,012643783;-212,63;15848,63;-69,95;5,76;0,005235602;0,03;5,67;0,02;3,99;0,010126582;0,04;3,92;0,03;4,48;0,006741573;0,03;4,43;0,04;4,07;0,004938272;0,02;4,01;0,01
-17,34;-0,009676;1774,76;1759,2;5882,43;143,18;0,024948;5666,13;69,87;16147,51;0,000674863;10,89;15803,55;-77,56;9337,52;0,032694456;295,62;8937,98;165,1;7989,52;0,025353024;197,55;7736,51;195,52;4220,85;0,03151852;128,97;4046,64;95,35;17467,2;0,051966565;862,87;16387,88;539,25;5,76;0;0;5,71;0,04;4;0,002506266;0,01;3,94;0,02;4,46;-0,004464286;-0,02;4,4;-0,03;4,04;-0,007371007;-0,03;3,96;-0,05
17,97;0,010125;1792,73;1782,58;5945,9;63,47;0,010790;5839,36;173,23;16423,63;0,01709985;276,12;16129,81;326,26;9469,71;0,014156864;132,19;9250,84;312,86;8074,14;0,010591375;84,62;7959,7;223,19;4269,47;0,011519007;48,62;4187,97;141,33;17834,54;0,021030274;367,34;17231,91;844,03;5,77;0,001736111;0,01;5,7;-0,01;3,97;-0,0075;-0,03;3,92;-0,02;4,43;-0,006726457;-0,03;4,39;-0,01;4;-0,00990099;-0,04;3,95;-0,01
12,52;0,006984;1805,25;1748,87;5938,12;-7,78;-0,001308;5831,12;-8,24;16485,84;0,003787835;62,21;16266,16;136,35;9539,92;0,007414166;70,21;9270,09;19,25;8162,53;0,010947296;88,39;7935,8;-23,9;4279,12;0,002260234;9,65;4176,48;-11,49;17761,48;-0,004096545;-73,06;17173,1;-58,81;5,83;0,010398614;0,06;5,71;0,01;4;0,007556675;0,03;3,93;0,01;4,43;0;0;4,4;0,01;3,98;-0,005;-0,02;3,93;-0,02
-16,6;-0,009195;1788,65;1726,09;5924,58;-13,54;-0,002280;5791,04;-40,08;16381,69;-0,006317543;-104,15;15960,45;-305,71;9577,2;0,00390779;37,28;9350,98;80,89;8249,11;0,010607005;86,58;8051,28;115,48;4294,41;0,003573165;15,29;4177,97;1,49;17998,05;0,013319273;236,57;17141,42;-31,68;5,86;0,005145798;0,03;5,79;0,08;4,05;0,0125;0,05;3,97;0,04;4,43;0;0;4,38;-0,02;3,98;0;0;3,94;0,01
-38,63;-0,021597;1750,02;1730,19;6060,45;135,87;0,022933;5889,6;98,56;16420,21;0,002351406;38,52;16108,44;147,99;9729,23;0,015874159;152,03;9536,97;185,99;8279,81;0,003721614;30,7;8142,42;91,14;4377,57;0,019364709;83,16;4253,51;75,54;18495,74;0,02765244;497,69;17866,96;725,54;5,84;-0,003412969;-0,02;5,75;-0,04;4,05;0;0;4,01;0,04;4,42;-0,002257336;-0,01;4,37;-0,01;3,97;-0,002512563;-0,01;3,93;-0,01
29,15;0,016657;1779,17;1760,71;6115,11;54,66;0,009019;5993,84;104,24;16510,98;0,005527944;90,77;16299,47;191,03;9827,1;0,010059378;97,87;9638,58;101,61;8381,13;0,012236996;101,32;8245,62;103,2;4422,61;0,010288813;45,04;4350,09;96,58;18792,14;0,016025312;296,4;18285,83;418,87;5,84;0;0;5,76;0,01;4,1;0,012345679;0,05;4,03;0,02;4,43;0,002262443;0,01;4,38;0,01;4;0,007556675;0,03;3,95;0,02
2,5;0,001405;1781,67;1756,04;6083,79;-31,32;-0,005122;5931,78;-62,06;16466,3;-0,002706078;-44,68;16090,26;-209,21;9798,38;-0,002922531;-28,72;9656,36;17,78;8319,81;-0,007316436;-61,32;8214,78;-30,84;4417,02;-0,00126396;-5,59;4340,19;-9,9;18657,29;-0,007175872;-134,85;18325,21;39,38;5,89;0,008561644;0,05;5,77;0,01;4,1;0;0;4,05;0,02;4,47;0,009029345;0,04;4,41;0,03;4,03;0,0075;0,03;3,97;0,02
-1,42;-0,000797;1780,25;1726,3;6020,54;-63,25;-0,010396;5889,37;-42,41;16102,14;-0,022115472;-364,16;15863,72;-226,54;9905,08;0,010889555;106,7;9594,8;-61,56;8307,69;-0,001456764;-12,12;8107,63;-107,15;4403,68;-0,003020136;-13,34;4284,38;-55,81;18942,96;0,015311441;285,67;18055,43;-269,78;5,89;0;0;5,82;0,05;4,12;0,004878049;0,02;4,06;0,01;4,49;0,004474273;0,02;4,44;0,03;4,06;0,007444169;0,03;4,01;0,04
-15,8;-0,008875;1764,45;1710,66;5990,37;-30,17;-0,005011;5870,75;-18,62;16235,03;0,00825294;132,89;15878,3;14,58;9880,82;-0,002449248;-24,26;9728,64;133,84;8322,68;0,001804352;14,99;8215,97;108,34;4380,36;-0,005295571;-23,32;4319,36;34,98;19008,76;0,003473586;65,8;18570,65;515,22;5,9;0,001697793;0,01;5,83;0,01;4,13;0,002427184;0,01;4,09;0,03;4,49;0;0;4,44;0;4,06;0;0;4,01;0
-35,61;-0,020182;1728,84;1705,89;5919,17;-71,2;-0,011886;5771,37;-99,38;16185,79;-0,003032948;-49,24;15893,16;14,86;9867,18;-0,001380452;-13,64;9563,64;-165;8328,07;0,000647628;5,39;8120,55;-95,42;4366,65;-0,00312988;-13,71;4224,45;-94,91;18960,86;-0,002519891;-47,9;18256,41;-314,24;5,93;0,005084746;0,03;5,85;0,02;4,16;0,007263923;0,03;4,09;0;4,5;0,002227171;0,01;4,44;0;4,1;0,009852217;0,04;4,01;0
-0,52;-0,000301;1728,32;1716,86;5933,47;14,3;0,002416;5851,83;80,46;16086,46;-0,006136864;-99,33;15880,15;-13,01;9800,49;-0,00675877;-66,69;9681,7;118,06;8300,99;-0,003251654;-27,08;8190,6;70,05;4365,15;-0,000343513;-1,5;4291,86;67,41;19150,02;0,009976341;189,16;18597,68;341,27;5,91;-0,003372681;-0,02;5,86;0,01;4,14;-0,004807692;-0,02;4,11;0,02;4,48;-0,004444444;-0,02;4,45;0,01;4,08;-0,004878049;-0,02;4,05;0,04
9,84;0,005693;1738,16;1696,79;5926,94;-6,53;-0,001101;5773,79;-78,04;16136,79;0,003128718;50,33;15921,1;40,95;9837,62;0,003788586;37,13;9704,9;23,2;8308,26;0,000875799;7,27;8163,23;-27,37;4371,65;0,001489067;6,5;4280,95;-10,91;19305,32;0,008109652;155,3;18890,89;293,21;5,93;0,003384095;0,02;5,84;-0,02;4,15;0,002415459;0,01;4,1;-0,01;4,5;0,004464286;0,02;4,44;-0,01;4,12;0,009803922;0,04;4,05;0
-8,06;-0,004637;1730,1;1657,43;5781,24;-145,7;-0,024583;5659,15;-114,64;16038,59;-0,006085473;-98,2;15704,66;-216,44;9656,33;-0,018428238;-181,29;9348,74;-356,16;8135,92;-0,020743212;-172,34;7977,87;-185,36;4234,65;-0,031338282;-137;4113,58;-167,37;18750,18;-0,028755804;-555,14;17836,03;-1054,86;5,89;-0,006745363;-0,04;5,8;-0,04;4,15;0;0;4,11;0,01;4,51;0,002222222;0,01;4,46;0,02;4,13;0,002427184;0,01;4,07;0,02
-19,9;-0,011502;1710,2;1657,66;5876,8;95,56;0,016529;5639,88;-19,27;15989,45;-0,00306386;-49,14;15450,56;-254,1;9490,45;-0,017178369;-165,88;9314,57;-34,17;8077,71;-0,007154692;-58,21;7935,47;-42,4;4178,82;-0,013184088;-55,83;4084,68;-28,9;18475,84;-0,014631326;-274,34;17868,57;32,54;5,87;-0,003395586;-0,02;5,74;-0,06;4,13;-0,004819277;-0,02;4,06;-0,05;4,51;0;0;4,44;-0,02;4,12;-0,002421308;-0,01;4,05;-0,02
1,34;0,000784;1711,54;1692,52;5915,69;38,89;0,006618;5779,92;140,04;16171,96;0,011414401;182,51;15900,25;449,69;9756,14;0,027995511;265,69;9626,65;312,08;8277,77;0,02476692;200,06;8187,76;252,29;4308,09;0,03093457;129,27;4251,53;166,85;19168,01;0,03746352;692,17;18547,46;678,89;5,88;0,001703578;0,01;5,75;0,01;4,1;-0,007263923;-0,03;4,06;0;4,47;-0,00886918;-0,04;4,43;-0,01;4,08;-0,009708738;-0,04;4,05;0
5,22;0,003050;1716,76;1678,78;5852,09;-63,6;-0,010751;5766,5;-13,42;;;;;;9657,94;-0,010065456;-98,2;9457,95;-168,7;8216,79;-0,007366718;-60,98;8076,14;-111,62;4254,46;-0,012448672;-53,63;4161,37;-90,16;19360,6;0,01004747;192,59;18637,6;90,14;5,9;0,003401361;0,02;5,82;0,07;4,13;0,007317073;0,03;4,08;0,02;4,49;0,004474273;0,02;4,45;0,02;4,11;0,007352941;0,03;4,06;0,01
8,35;0,004864;1725,11;1734,87;5934,62;82,53;0,014103;5769,23;2,73;16354,33;;;15842,11;;9832,92;0,018117735;174,98;9459,09;1,14;8303,67;0,010573472;86,88;8056,54;-19,6;4319,47;0,015280435;65,01;4178,87;17,5;19770,54;0,021173931;409,94;19117,56;479,96;5,86;-0,006779661;-0,04;5,75;-0,07;4,11;-0,004842615;-0,02;4,01;-0,07;4,5;0,002227171;0,01;4,38;-0,07;4,11;0;0;4;-0,06
44,56;0,025830;1769,67;1737,47;5960,97;26,35;0,004440;5829,26;60,03;16482,05;0,007809553;127,72;16075,12;233,01;9884,27;0,005222253;51,35;9614,77;155,68;8349,92;0,005569826;46,25;8175,04;118,5;4352,15;0,007565743;32,68;4234,84;55,97;19995,29;0,011367924;224,75;19576,09;458,53;5,84;-0,003412969;-0,02;5,74;-0,01;4,05;-0,01459854;-0,06;3,98;-0,03;4,4;-0,022222222;-0,1;4,34;-0,04;4,03;-0,01946472;-0,08;3,96;-0,04
7,29;0,004119;1776,96;1756,88;6011,13;50,16;0,008415;5929,24;99,98;16593,51;0,006762508;111,46;16123,2;48,08;10164,05;0,02830558;279,78;9929,07;314,3;8487,61;0,016489978;137,69;8386,91;211,87;4465,56;0,026058385;113,41;4374,02;139,18;20383,42;0,019411071;388,13;20033,66;457,57;5,84;0;0;5,75;0,01;4,04;-0,002469136;-0,01;3,99;0,01;4,37;-0,006818182;-0,03;4,33;-0,01;4,02;-0,00248139;-0,01;3,96;0
7,13;0,004012;1784,09;1712,16;5985,8;-25,33;-0,004214;5866,67;-62,57;16591,35;-0,000130171;-2,16;16322,07;198,87;10092,67;-0,007022791;-71,38;9832,82;-96,25;8398,02;-0,010555386;-89,59;8192,57;-194,34;4429,04;-0,008178146;-36,52;4305,77;-68,25;20143,69;-0,011761029;-239,73;19713,25;-320,41;5,85;0,001712329;0,01;5,77;0,02;4,03;-0,002475248;-0,01;3,99;0;4,38;0,00228833;0,01;4,34;0,01;4,03;0,002487562;0,01;3,99;0,03
